# FBP,BGP,LogLik
0.170717,0.170717,-10511.906447
0.032387,0.032387,-9450.721044
0.077730,0.077730,-9467.815497
0.110837,0.110837,-9766.033746
0.035588,0.035588,-9418.770800
0.140131,0.140131,-10107.502925
0.156261,0.156261,-10315.657251
0.126917,0.126917,-9946.857420
0.172362,0.172362,-10534.771835
0.026140,0.026140,-9544.327025
0.000659,0.000659,-12826.803441
0.053388,0.053388,-9362.663000
0.168007,0.168007,-10474.472245
0.025395,0.025395,-9558.964995
0.152768,0.152768,-10269.562793
0.185860,0.185860,-10726.317301
0.112154,0.112154,-9780.150738
0.176608,0.176608,-10594.285145
0.049621,0.049621,-9361.598058
0.144564,0.144564,-10163.481962
0.156027,0.156027,-10312.542032
0.097499,0.097499,-9631.462716
0.120551,0.120551,-9873.149595
0.017779,0.017779,-9771.386883
0.055267,0.055267,-9365.135363
0.015359,0.015359,-9873.003333
0.047888,0.047888,-9363.029890
0.178514,0.178514,-10621.229180
0.006169,0.006169,-10627.384117
0.099366,0.099366,-9649.306364
0.104533,0.104533,-9700.444584
0.057154,0.057154,-9368.799380
