# FBP,BGP,LogLik
0.149465,0.149465,-11245.247241
0.041918,0.041918,-10376.664615
0.050355,0.050355,-10355.072603
0.104776,0.104776,-10699.431972
0.153792,0.153792,-11304.171425
0.123752,0.123752,-10914.833671
0.100265,0.100265,-10652.935962
0.119425,0.119425,-10863.214797
0.151212,0.151212,-11268.937537
0.107416,0.107416,-10727.566913
0.179551,0.179551,-11670.137392
0.189413,0.189413,-11816.039545
0.183071,0.183071,-11721.889994
0.150904,0.150904,-11264.745902
0.049264,0.049264,-10355.923190
0.077054,0.077054,-10453.176415
0.056000,0.056000,-10358.279959
0.131532,0.131532,-11010.804876
0.064844,0.064844,-10384.626339
0.150878,0.150878,-11264.401516
0.022702,0.022702,-10635.293728
0.155073,0.155073,-11321.777085
0.117180,0.117180,-10836.977369
0.167078,0.167078,-11489.943050
0.086175,0.086175,-10522.661264
0.124993,0.124993,-10929.872644
0.110882,0.110882,-10765.482518
0.195134,0.195134,-11901.901284
0.151095,0.151095,-11267.344771
0.108963,0.108963,-10744.351844
0.034806,0.034806,-10428.469119
0.180823,0.180823,-11688.798460
