2, 0.0385112, 0.0385112, -919.181
3, 0.0385112, 0.0385112, -883.342
4, 0.0385112, 0.0385112, -867.199
5, 0.0385112, 0.0385112, -931.438
6, 0.0385112, 0.0385112, -861.081
7, 0.0385112, 0.0385112, -966.904
2, 0.129062, 0.129062, -943.457
3, 0.129062, 0.129062, -942.35
4, 0.129062, 0.129062, -968.366
5, 0.129062, 0.129062, -982.876
6, 0.129062, 0.129062, -979.028
7, 0.129062, 0.129062, -1003.7
2, 0.150585, 0.150585, -963.777
3, 0.150585, 0.150585, -964.12
4, 0.150585, 0.150585, -988.353
5, 0.150585, 0.150585, -1010.86
6, 0.150585, 0.150585, -1011.61
7, 0.150585, 0.150585, -1045.86
2, 0.132186, 0.132186, -937.389
3, 0.132186, 0.132186, -945.085
4, 0.132186, 0.132186, -961.999
5, 0.132186, 0.132186, -984.895
6, 0.132186, 0.132186, -1003.64
7, 0.132186, 0.132186, -1006.37
2, 0.00146379, 0.00146379, -1279.7
3, 0.00146379, 0.00146379, -1025.93
4, 0.00146379, 0.00146379, -1025.14
5, 0.00146379, 0.00146379, -1037.09
6, 0.00146379, 0.00146379, -956.2
7, 0.00146379, 0.00146379, -1087.25
2, 0.0868975, 0.0868975, -901.755
3, 0.0868975, 0.0868975, -898.763
4, 0.0868975, 0.0868975, -902.914
5, 0.0868975, 0.0868975, -947.195
6, 0.0868975, 0.0868975, -944.549
7, 0.0868975, 0.0868975, -989.083
2, 0.0656512, 0.0656512, -910.86
3, 0.0656512, 0.0656512, -884.329
4, 0.0656512, 0.0656512, -887
5, 0.0656512, 0.0656512, -936.948
6, 0.0656512, 0.0656512, -928.929
7, 0.0656512, 0.0656512, -960.817
2, 0.0868281, 0.0868281, -901.005
3, 0.0868281, 0.0868281, -898.514
4, 0.0868281, 0.0868281, -902.853
5, 0.0868281, 0.0868281, -946.983
6, 0.0868281, 0.0868281, -948.802
7, 0.0868281, 0.0868281, -989.06
2, 0.183521, 0.183521, -1001.25
3, 0.183521, 0.183521, -1012.72
4, 0.183521, 0.183521, -1033.62
5, 0.183521, 0.183521, -1053.09
6, 0.183521, 0.183521, -1070.06
7, 0.183521, 0.183521, -1078.23
2, 0.0358417, 0.0358417, -925.261
3, 0.0358417, 0.0358417, -874.167
4, 0.0358417, 0.0358417, -873.767
5, 0.0358417, 0.0358417, -952.653
6, 0.0358417, 0.0358417, -879.94
7, 0.0358417, 0.0358417, -950.942
2, 0.117673, 0.117673, -930.728
3, 0.117673, 0.117673, -926.364
4, 0.117673, 0.117673, -943.104
5, 0.117673, 0.117673, -972.045
6, 0.117673, 0.117673, -965.439
7, 0.117673, 0.117673, -985.041
2, 0.130087, 0.130087, -933.689
3, 0.130087, 0.130087, -942.575
4, 0.130087, 0.130087, -966.461
5, 0.130087, 0.130087, -985.093
6, 0.130087, 0.130087, -975.4
7, 0.130087, 0.130087, -1008.15
2, 0.171038, 0.171038, -988.318
3, 0.171038, 0.171038, -996.808
4, 0.171038, 0.171038, -1013.09
5, 0.171038, 0.171038, -1038.19
6, 0.171038, 0.171038, -1062.16
7, 0.171038, 0.171038, -1064.46
2, 0.182658, 0.182658, -1000.27
3, 0.182658, 0.182658, -1011.62
4, 0.182658, 0.182658, -1032.74
5, 0.182658, 0.182658, -1053.94
6, 0.182658, 0.182658, -1063.5
7, 0.182658, 0.182658, -1081.89
2, 0.120934, 0.120934, -932.076
3, 0.120934, 0.120934, -933.183
4, 0.120934, 0.120934, -953.726
5, 0.120934, 0.120934, -976.615
6, 0.120934, 0.120934, -972.712
7, 0.120934, 0.120934, -1009.91
2, 0.010281, 0.010281, -1041.4
3, 0.010281, 0.010281, -928.831
4, 0.010281, 0.010281, -905.565
5, 0.010281, 0.010281, -888.291
6, 0.010281, 0.010281, -889.474
7, 0.010281, 0.010281, -908.631
2, 0.164516, 0.164516, -973.207
3, 0.164516, 0.164516, -986.39
4, 0.164516, 0.164516, -1013.62
5, 0.164516, 0.164516, -1028.44
6, 0.164516, 0.164516, -1040.93
7, 0.164516, 0.164516, -1059.42
2, 0.146838, 0.146838, -959.824
3, 0.146838, 0.146838, -962.567
4, 0.146838, 0.146838, -979.567
5, 0.146838, 0.146838, -1004.13
6, 0.146838, 0.146838, -1012.47
7, 0.146838, 0.146838, -1040.85
2, 0.175897, 0.175897, -992.912
3, 0.175897, 0.175897, -1001.85
4, 0.175897, 0.175897, -1022
5, 0.175897, 0.175897, -1039.68
6, 0.175897, 0.175897, -1050.24
7, 0.175897, 0.175897, -1078.48
2, 0.0656235, 0.0656235, -908.429
3, 0.0656235, 0.0656235, -884.319
4, 0.0656235, 0.0656235, -886.984
5, 0.0656235, 0.0656235, -912.752
6, 0.0656235, 0.0656235, -928.918
7, 0.0656235, 0.0656235, -960.816
