# FBP,BGP,LogLik
0.009008,0.009008,-9727.065996
0.134540,0.134540,-9668.812301
0.130951,0.130951,-9624.083691
0.020349,0.020349,-9199.781873
0.168477,0.168477,-10124.994959
0.122834,0.122834,-9525.785393
0.019666,0.019666,-9217.920892
0.118893,0.118893,-9479.567311
0.095683,0.095683,-9231.244377
0.046659,0.046659,-8945.739503
0.003951,0.003951,-10381.794106
0.073113,0.073113,-9043.330230
0.123970,0.123970,-9539.293676
0.065856,0.065856,-8999.441501
0.061451,0.061451,-8978.096976
0.150224,0.150224,-9872.530965
0.151725,0.151725,-9892.686520
0.143753,0.143753,-9786.914380
0.020236,0.020236,-9202.702563
0.103233,0.103233,-9307.051845
0.111560,0.111560,-9396.435405
0.148961,0.148961,-9855.649743
0.180636,0.180636,-10301.611888
0.073808,0.073808,-9048.032682
0.085733,0.085733,-9140.312696
0.146553,0.146553,-9823.703093
0.132527,0.132527,-9643.641728
0.111574,0.111574,-9396.593091
0.070028,0.070028,-9023.454612
0.039070,0.039070,-8962.355730
0.036761,0.036761,-8973.745242
0.016317,0.016317,-9324.399636
