# FBP,BGP,LogLik
0.041226,0.041226,-7925.421310
0.033013,0.033013,-7989.446052
0.072363,0.072363,-7970.897532
0.172671,0.172671,-9201.127896
0.101880,0.101880,-8222.818457
0.059380,0.059380,-7913.026563
0.190050,0.190050,-9493.989441
0.163193,0.163193,-9048.886774
0.064595,0.064595,-7931.128693
0.194420,0.194420,-9570.263475
0.197470,0.197470,-9624.125421
0.081732,0.081732,-8035.686633
0.131185,0.131185,-8578.897444
0.081131,0.081131,-8031.043254
0.051470,0.051470,-7901.769675
0.016531,0.016531,-8362.478969
0.052722,0.052722,-7902.074819
0.054296,0.054296,-7903.291963
0.079728,0.079728,-8020.456349
0.036977,0.036977,-7952.320095
0.190764,0.190764,-9506.371512
0.020576,0.020576,-8222.490085
0.125042,0.125042,-8497.575301
0.088339,0.088339,-8090.608403
0.084704,0.084704,-8059.522259
0.074398,0.074398,-7983.528014
0.173663,0.173663,-9217.380690
0.056095,0.056095,-7905.761816
0.004115,0.004115,-9490.228929
0.183619,0.183619,-9383.630060
0.172896,0.172896,-9204.814447
0.055380,0.055380,-7904.646750
