# FBP,BGP,LogLik
0.180188,0.180188,-12346.908200
0.080389,0.080389,-11239.820386
0.064351,0.064351,-11145.095748
0.163635,0.163635,-12134.959018
0.139238,0.139238,-11834.925739
0.022957,0.022957,-11360.741893
0.141467,0.141467,-11861.545177
0.190240,0.190240,-12478.009202
0.099442,0.099442,-11401.734353
0.098117,0.098117,-11389.206463
0.144715,0.144715,-11900.672634
0.039971,0.039971,-11138.650319
0.073401,0.073401,-11192.680231
0.063384,0.063384,-11141.079464
0.199177,0.199177,-12595.794730
0.032324,0.032324,-11200.644234
0.034791,0.034791,-11175.482808
0.092181,0.092181,-11335.168281
0.054862,0.054862,-11116.577286
0.174135,0.174135,-12268.789524
0.087295,0.087295,-11293.540917
0.136979,0.136979,-11808.129748
0.163641,0.163641,-12135.029858
0.054409,0.054409,-11115.891360
0.146548,0.146548,-11922.904461
0.079819,0.079819,-11235.685957
0.050904,0.050904,-11113.038016
0.178022,0.178022,-12318.874493
0.113007,0.113007,-11538.415467
0.099266,0.099266,-11400.066310
0.036121,0.036121,-11164.108036
0.180328,0.180328,-12348.725634
