# FBP,BGP,LogLik
0.086173,0.086173,-10673.148046
0.098737,0.098737,-10791.819724
0.085166,0.085166,-10664.475539
0.062452,0.062452,-10513.884395
0.085270,0.085270,-10665.367039
0.178678,0.178678,-11804.792139
0.188832,0.188832,-11951.263681
0.100367,0.100367,-10808.475131
0.124791,0.124791,-11084.399338
0.023124,0.023124,-10719.075768
0.063457,0.063457,-10518.288136
0.082965,0.082965,-10645.999836
0.173262,0.173262,-11727.764106
0.050091,0.050091,-10484.345797
0.096607,0.096607,-10770.459218
0.197112,0.197112,-12072.512838
0.103897,0.103897,-10845.400720
0.122579,0.122579,-11057.671952
0.024126,0.024126,-10696.264938
0.165268,0.165268,-11615.611464
0.120612,0.120612,-11034.157653
0.109014,0.109014,-10900.885312
0.068553,0.068553,-10544.372485
0.060824,0.060824,-10507.311042
0.083404,0.083404,-10649.632189
0.136260,0.136260,-11227.440397
0.175091,0.175091,-11753.694225
0.102084,0.102084,-10826.294300
0.133863,0.133863,-11196.966187
0.117187,0.117187,-10993.814413
0.124981,0.124981,-11086.710526
0.134938,0.134938,-11210.596137
