# FBP,BGP,LogLik
0.180188,0.180188,-11661.118010
0.080389,0.080389,-10480.975573
0.064351,0.064351,-10377.486179
0.163635,0.163635,-11432.891360
0.139238,0.139238,-11112.431810
0.022957,0.022957,-10558.136026
0.141467,0.141467,-11140.753023
0.190240,0.190240,-11803.122157
0.099442,0.099442,-10653.320336
0.098117,0.098117,-10640.043645
0.144715,0.144715,-11182.417834
0.039971,0.039971,-10354.815160
0.073401,0.073401,-10430.071716
0.063384,0.063384,-10372.919751
0.199177,0.199177,-11931.260771
0.032324,0.032324,-10409.733927
0.034791,0.034791,-10387.033687
0.092181,0.092181,-10582.705180
0.054862,0.054862,-10343.342100
0.174135,0.174135,-11576.809187
0.087295,0.087295,-10538.414620
0.136979,0.136979,-11083.941892
0.163641,0.163641,-11432.967371
0.054409,0.054409,-10342.372020
0.146548,0.146548,-11206.111135
0.079819,0.079819,-10476.535198
0.050904,0.050904,-10337.257275
0.178022,0.178022,-11630.836827
0.113007,0.113007,-10798.011234
0.099266,0.099266,-10651.552859
0.036121,0.036121,-10376.908798
0.180328,0.180328,-11663.082162
