# FBP,BGP,LogLik
0.160219,0.160219,-9535.038526
0.119578,0.119578,-9001.571657
0.011316,0.011316,-9251.795723
0.178945,0.178945,-9815.591720
0.015481,0.015481,-9019.185151
0.156436,0.156436,-9480.800079
0.011766,0.011766,-9221.571650
0.152253,0.152253,-9421.831117
0.168915,0.168915,-9662.884489
0.089950,0.089950,-8699.616307
0.110918,0.110918,-8904.101098
0.167516,0.167516,-9642.024455
0.194137,0.194137,-10057.129473
0.003554,0.003554,-10252.896268
0.025957,0.025957,-8703.794105
0.172829,0.172829,-9721.819013
0.135710,0.135710,-9199.557677
0.054473,0.054473,-8510.997398
0.089025,0.089025,-8691.809417
0.022235,0.022235,-8787.129591
0.005736,0.005736,-9820.307083
0.146397,0.146397,-9341.095898
0.144814,0.144814,-9319.654683
0.138858,0.138858,-9240.440417
0.176890,0.176890,-9783.860363
0.057328,0.057328,-8515.066705
0.084724,0.084724,-8657.062628
0.050116,0.050116,-8510.300230
0.125062,0.125062,-9066.601576
0.127403,0.127403,-9095.108536
0.081555,0.081555,-8633.230594
0.187026,0.187026,-9942.576052
