# FBP,BGP,LogLik
0.094650,0.094650,-11109.039750
0.025054,0.025054,-11079.424572
0.015057,0.015057,-11402.520523
0.132968,0.132968,-11515.701554
0.167582,0.167582,-11948.449059
0.184819,0.184819,-12177.053720
0.077637,0.077637,-10973.269242
0.187663,0.187663,-12215.395069
0.163961,0.163961,-11901.347156
0.084808,0.084808,-11025.766193
0.081264,0.081264,-10998.856746
0.066696,0.066696,-10910.209039
0.013823,0.013823,-11465.748902
0.001945,0.001945,-13249.135581
0.049100,0.049100,-10871.501880
0.050923,0.050923,-10870.696657
0.145932,0.145932,-11672.701137
0.031474,0.031474,-10973.971670
0.138484,0.138484,-11581.626964
0.146067,0.146067,-11674.370324
0.091943,0.091943,-11084.991890
0.023531,0.023531,-11113.322937
0.143902,0.143902,-11647.654185
0.182729,0.182729,-12148.993357
0.073236,0.073236,-10945.155076
0.151748,0.151748,-11745.291063
0.148384,0.148384,-11703.151944
0.010808,0.010808,-11658.624254
0.011142,0.011142,-11634.041887
0.135324,0.135324,-11543.684371
0.166182,0.166182,-11930.194636
0.184112,0.184112,-12167.556304
