# FBP,BGP,LogLik
0.135144,0.135144,-9884.770580
0.174272,0.174272,-10399.975580
0.190534,0.190534,-10636.717672
0.076717,0.076717,-9322.943748
0.045274,0.045274,-9242.329393
0.147826,0.147826,-10042.591095
0.142485,0.142485,-9974.958431
0.194885,0.194885,-10702.098894
0.019578,0.019578,-9570.766051
0.175629,0.175629,-10419.249983
0.035132,0.035132,-9297.312715
0.149467,0.149467,-10063.689179
0.199085,0.199085,-10766.032995
0.046356,0.046356,-9239.791257
0.148436,0.148436,-10050.411617
0.154832,0.154832,-10133.708525
0.056192,0.056192,-9238.286717
0.184246,0.184246,-10543.721667
0.013933,0.013933,-9793.625153
0.045776,0.045776,-9241.084768
0.058916,0.058916,-9243.647291
0.018011,0.018011,-9622.000158
0.049050,0.049050,-9235.708334
0.157433,0.157433,-10168.217346
0.053447,0.053447,-9235.198215
0.101323,0.101323,-9518.442776
0.027071,0.027071,-9398.090407
0.118337,0.118337,-9691.597290
0.122174,0.122174,-9733.936734
0.043652,0.043652,-9247.180572
0.014930,0.014930,-9745.507867
0.140357,0.140357,-9948.480749
