# FBP,BGP,LogLik
0.152648,0.152648,-8913.394279
0.143020,0.143020,-8763.977793
0.113564,0.113564,-8349.522448
0.105754,0.105754,-8252.528507
0.171380,0.171380,-9220.570866
0.173356,0.173356,-9254.152428
0.012376,0.012376,-8416.003698
0.054029,0.054029,-7834.894801
0.184331,0.184331,-9444.456014
0.118530,0.118530,-8414.305469
0.026932,0.026932,-7964.948457
0.014226,0.014226,-8321.093926
0.018886,0.018886,-8144.586198
0.153968,0.153968,-8934.349371
0.044397,0.044397,-7831.326513
0.048592,0.048592,-7828.128594
0.026119,0.026119,-7978.209683
0.119931,0.119931,-8432.985159
0.102776,0.102776,-8217.223054
0.056308,0.056308,-7840.896376
0.131625,0.131625,-8595.445021
0.155557,0.155557,-8959.714402
0.195919,0.195919,-9652.078721
0.095742,0.095742,-8137.924142
0.082597,0.082597,-8007.178065
0.058435,0.058435,-7848.002746
0.156920,0.156920,-8981.606747
0.194443,0.194443,-9625.257180
0.120085,0.120085,-8435.046194
0.128463,0.128463,-8550.417164
0.137827,0.137827,-8686.000349
0.084657,0.084657,-8025.987936
