# FBP,BGP,LogLik
0.018001,0.018001,-10195.118414
0.161839,0.161839,-10940.394357
0.122605,0.122605,-10394.401981
0.128002,0.128002,-10464.027459
0.198462,0.198462,-11512.992545
0.064217,0.064217,-9837.669834
0.072038,0.072038,-9881.897717
0.107171,0.107171,-10207.826390
0.125017,0.125017,-10425.264342
0.062349,0.062349,-9829.300884
0.141265,0.141265,-10643.249587
0.016425,0.016425,-10257.231328
0.038961,0.038961,-9830.051866
0.002650,0.002650,-11853.293058
0.149924,0.149924,-10765.742586
0.189580,0.189580,-11369.826114
0.153742,0.153742,-10820.980734
0.034574,0.034574,-9862.806454
0.056772,0.056772,-9810.177696
0.134236,0.134236,-10546.909872
0.061889,0.061889,-9827.382941
0.081364,0.081364,-9950.905559
0.051161,0.051161,-9801.233763
0.106845,0.106845,-10204.116893
0.173895,0.173895,-11123.454252
0.047939,0.047939,-9801.642992
0.105907,0.105907,-10193.482748
0.133001,0.133001,-10530.292696
0.001315,0.001315,-12546.719992
0.050595,0.050595,-9800.989322
0.113453,0.113453,-10281.352879
0.165040,0.165040,-10988.415737
