# FBP,BGP,LogLik
0.105764,0.105764,-8816.627358
0.010820,0.010820,-9032.558597
0.084168,0.084168,-8614.187922
0.076008,0.076008,-8553.363010
0.034309,0.034309,-8485.517612
0.031238,0.031238,-8510.150686
0.034636,0.034636,-8483.313165
0.119367,0.119367,-8968.904812
0.024941,0.024941,-8587.698338
0.047710,0.047710,-8444.024667
0.189254,0.189254,-9962.312779
0.043892,0.043892,-8447.040853
0.152771,0.152771,-9405.162826
0.119608,0.119608,-8971.748725
0.082631,0.082631,-8601.984122
0.119057,0.119057,-8965.252765
0.026724,0.026724,-8561.375164
0.096838,0.096838,-8726.475414
0.194427,0.194427,-10047.127894
0.085544,0.085544,-8625.394000
0.048576,0.048576,-8444.126047
0.185501,0.185501,-9901.628128
0.122155,0.122155,-9002.112692
0.145571,0.145571,-9304.530094
0.108681,0.108681,-8847.844704
0.002240,0.002240,-10177.849647
0.151140,0.151140,-9382.070591
0.195739,0.195739,-10068.869254
0.143238,0.143238,-9272.636999
0.161751,0.161751,-9535.229458
0.170317,0.170317,-9663.754656
0.199840,0.199840,-10137.339656
