# FBP,BGP,LogLik
0.194265,0.194265,-11070.478341
0.023821,0.023821,-9802.749010
0.176678,0.176678,-10813.009874
0.108154,0.108154,-9949.501339
0.112266,0.112266,-9992.990614
0.196131,0.196131,-11098.487927
0.190272,0.190272,-11010.986469
0.159722,0.159722,-10576.628687
0.130317,0.130317,-10199.069969
0.135540,0.135540,-10262.719004
0.026694,0.026694,-9746.166919
0.093481,0.093481,-9807.114881
0.085833,0.085833,-9742.333667
0.020382,0.020382,-9889.798513
0.002266,0.002266,-11696.847082
0.003254,0.003254,-11361.173602
0.147493,0.147493,-10414.172585
0.089491,0.089491,-9772.405482
0.098115,0.098115,-9849.719569
0.050711,0.050711,-9578.836167
0.108168,0.108168,-9949.640035
0.025441,0.025441,-9769.276920
0.032710,0.032710,-9662.309795
0.163529,0.163529,-10628.626183
0.005486,0.005486,-10891.893877
0.183203,0.183203,-10907.131858
0.067638,0.067638,-9623.397575
0.186432,0.186432,-10954.327572
0.012740,0.012740,-10204.448787
0.062540,0.062540,-9601.651407
0.118634,0.118634,-10063.032093
0.187561,0.187561,-10970.928502
