FBP, BGP
0.243206, 0.243206
0.243206, 0.243206
0.233875, 0.233875
0.232353, 0.232353
0.204431, 0.204431
0.204431, 0.204431
0.204431, 0.204431
0.196205, 0.196205
0.196205, 0.196205
0.183799, 0.183799
0.183799, 0.183799
0.183799, 0.183799
0.183799, 0.183799
0.183799, 0.183799
0.167007, 0.167007
0.143797, 0.143797
0.10184, 0.10184
0.10184, 0.10184
0.10184, 0.10184
0.10184, 0.10184
0.0835972, 0.0835972
0.0835972, 0.0835972
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.105451, 0.105451
0.112365, 0.112365
0.108726, 0.108726
0.108726, 0.108726
0.095613, 0.095613
0.106926, 0.106926
0.0963021, 0.0963021
0.0980629, 0.0980629
0.0980629, 0.0980629
0.101535, 0.101535
0.101535, 0.101535
0.101535, 0.101535
0.101535, 0.101535
0.101535, 0.101535
0.101535, 0.101535
0.101535, 0.101535
0.0855827, 0.0855827
0.0855827, 0.0855827
0.0812479, 0.0812479
0.0812479, 0.0812479
0.0812479, 0.0812479
0.060063, 0.060063
0.0380457, 0.0380457
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0561605, 0.0561605
0.0529414, 0.0529414
0.0529414, 0.0529414
0.0529414, 0.0529414
0.0529414, 0.0529414
0.0529414, 0.0529414
0.0546663, 0.0546663
0.0546663, 0.0546663
0.0546663, 0.0546663
0.0546663, 0.0546663
0.0554005, 0.0554005
0.0459808, 0.0459808
0.0459808, 0.0459808
0.045006, 0.045006
0.045006, 0.045006
0.0394883, 0.0394883
0.0394883, 0.0394883
0.0394883, 0.0394883
0.0399166, 0.0399166
0.0359737, 0.0359737
0.0359737, 0.0359737
0.00985178, 0.00985178
0.00985178, 0.00985178
0.0456022, 0.0456022
0.0456022, 0.0456022
0.026362, 0.026362
0.017768, 0.017768
0.017768, 0.017768
0.0203592, 0.0203592
0.0203592, 0.0203592
0.0203592, 0.0203592
0.0203592, 0.0203592
0.0203592, 0.0203592
0.0203592, 0.0203592
0.0216827, 0.0216827
0.0216827, 0.0216827
0.0226555, 0.0226555
0.0173709, 0.0173709
0.0173709, 0.0173709
0.0173709, 0.0173709
0.0183516, 0.0183516
0.0183516, 0.0183516
0.0183516, 0.0183516
0.0151242, 0.0151242
0.0151242, 0.0151242
0.0101506, 0.0101506
0.0101506, 0.0101506
0.017391, 0.017391
0.017391, 0.017391
0.0149047, 0.0149047
0.0149047, 0.0149047
0.0149047, 0.0149047
0.0120929, 0.0120929
0.0120929, 0.0120929
0.0120929, 0.0120929
0.0120929, 0.0120929
0.0159695, 0.0159695
0.0159695, 0.0159695
0.0133771, 0.0133771
0.0133771, 0.0133771
0.0133771, 0.0133771
0.0175255, 0.0175255
0.0175255, 0.0175255
0.0175255, 0.0175255
0.0172772, 0.0172772
0.0172772, 0.0172772
0.0172772, 0.0172772
0.0153537, 0.0153537
0.0153537, 0.0153537
0.0153537, 0.0153537
0.0153537, 0.0153537
0.0153537, 0.0153537
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0140487, 0.0140487
0.0139734, 0.0139734
0.015337, 0.015337
0.015337, 0.015337
0.015337, 0.015337
0.015337, 0.015337
0.015337, 0.015337
0.015337, 0.015337
0.0163786, 0.0163786
0.0163786, 0.0163786
0.0163786, 0.0163786
0.0163786, 0.0163786
0.0163786, 0.0163786
0.0163786, 0.0163786
0.0163786, 0.0163786
0.017108, 0.017108
0.012922, 0.012922
0.012922, 0.012922
0.012922, 0.012922
0.012922, 0.012922
0.012922, 0.012922
0.012922, 0.012922
0.012922, 0.012922
0.00740789, 0.00740789
0.00740789, 0.00740789
0.00740789, 0.00740789
0.00740789, 0.00740789
0.00863029, 0.00863029
0.00863029, 0.00863029
0.0148966, 0.0148966
0.0148966, 0.0148966
0.0148966, 0.0148966
0.0148966, 0.0148966
0.0148966, 0.0148966
0.0148966, 0.0148966
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0154846, 0.0154846
0.0237725, 0.0237725
0.0152637, 0.0152637
0.0152637, 0.0152637
0.0152637, 0.0152637
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0126295, 0.0126295
0.0121195, 0.0121195
0.0121195, 0.0121195
0.0121195, 0.0121195
0.0121195, 0.0121195
0.0203323, 0.0203323
0.0203323, 0.0203323
0.0110789, 0.0110789
0.0110789, 0.0110789
0.0110789, 0.0110789
0.0110789, 0.0110789
0.0110789, 0.0110789
0.00774631, 0.00774631
0.009548, 0.009548
0.009548, 0.009548
0.0197952, 0.0197952
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.0126806, 0.0126806
0.00282705, 0.00282705
0.00350518, 0.00350518
0.00350518, 0.00350518
0.0266163, 0.0266163
0.0266163, 0.0266163
0.0266163, 0.0266163
0.0266163, 0.0266163
0.0263496, 0.0263496
0.0263496, 0.0263496
0.0155172, 0.0155172
0.0146102, 0.0146102
0.0146102, 0.0146102
0.0146102, 0.0146102
0.0146102, 0.0146102
0.0146102, 0.0146102
0.0107169, 0.0107169
0.0107169, 0.0107169
0.00970341, 0.00970341
0.00970341, 0.00970341
0.00970341, 0.00970341
0.0272008, 0.0272008
0.0272008, 0.0272008
0.0272008, 0.0272008
0.0272008, 0.0272008
0.0233245, 0.0233245
0.00577991, 0.00577991
0.0184109, 0.0184109
0.0184109, 0.0184109
0.0184109, 0.0184109
0.0184109, 0.0184109
0.00798532, 0.00798532
0.00798532, 0.00798532
0.0143463, 0.0143463
0.0158133, 0.0158133
0.0158133, 0.0158133
0.00827975, 0.00827975
0.0183852, 0.0183852
0.0183852, 0.0183852
0.0183852, 0.0183852
0.0145716, 0.0145716
0.0145716, 0.0145716
0.0145716, 0.0145716
0.0145716, 0.0145716
0.0145716, 0.0145716
0.0145716, 0.0145716
0.0145716, 0.0145716
0.01267, 0.01267
0.0109589, 0.0109589
0.0123256, 0.0123256
0.0123256, 0.0123256
0.0123256, 0.0123256
0.0141396, 0.0141396
0.0141396, 0.0141396
0.0141396, 0.0141396
0.00889606, 0.00889606
0.0183028, 0.0183028
0.0116191, 0.0116191
0.0192213, 0.0192213
0.0192213, 0.0192213
0.0192213, 0.0192213
0.0512752, 0.0512752
0.0486896, 0.0486896
0.0486896, 0.0486896
0.00673384, 0.00673384
0.00673384, 0.00673384
0.00673384, 0.00673384
0.00673384, 0.00673384
0.0131865, 0.0131865
0.0131865, 0.0131865
0.0151916, 0.0151916
0.0151916, 0.0151916
0.0151916, 0.0151916
0.0151916, 0.0151916
0.0151916, 0.0151916
0.0151916, 0.0151916
0.0151916, 0.0151916
0.00860074, 0.00860074
0.00860074, 0.00860074
0.00860074, 0.00860074
0.00860074, 0.00860074
0.0324357, 0.0324357
0.0324357, 0.0324357
0.0324357, 0.0324357
0.0316266, 0.0316266
0.0316266, 0.0316266
0.0316266, 0.0316266
0.0319219, 0.0319219
0.027521, 0.027521
0.027521, 0.027521
0.027521, 0.027521
0.00584035, 0.00584035
0.0226779, 0.0226779
0.01841, 0.01841
0.01841, 0.01841
0.01841, 0.01841
0.00878365, 0.00878365
0.00878365, 0.00878365
0.00878365, 0.00878365
0.0163602, 0.0163602
0.0163602, 0.0163602
0.0260314, 0.0260314
0.0260314, 0.0260314
0.00570028, 0.00570028
0.0241728, 0.0241728
0.0110051, 0.0110051
0.0110051, 0.0110051
0.0110051, 0.0110051
0.0110051, 0.0110051
0.0110051, 0.0110051
0.0110051, 0.0110051
0.0170707, 0.0170707
0.0170707, 0.0170707
0.0170707, 0.0170707
0.0170707, 0.0170707
0.0170707, 0.0170707
0.0170707, 0.0170707
0.0170707, 0.0170707
0.00974774, 0.00974774
0.0101627, 0.0101627
0.0105127, 0.0105127
0.0201683, 0.0201683
0.0201683, 0.0201683
0.0201683, 0.0201683
0.0201683, 0.0201683
0.0223781, 0.0223781
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0135787, 0.0135787
0.0134917, 0.0134917
0.0134917, 0.0134917
0.0179839, 0.0179839
0.0179839, 0.0179839
0.0179839, 0.0179839
0.0131304, 0.0131304
0.0155763, 0.0155763
0.0155763, 0.0155763
0.0155763, 0.0155763
0.0155763, 0.0155763
0.0155763, 0.0155763
0.0155763, 0.0155763
0.0143823, 0.0143823
0.0163326, 0.0163326
0.00853437, 0.00853437
0.00853437, 0.00853437
0.0145269, 0.0145269
0.0145269, 0.0145269
0.0145269, 0.0145269
0.0145269, 0.0145269
0.0145269, 0.0145269
0.0149603, 0.0149603
0.0149603, 0.0149603
0.0276059, 0.0276059
0.0276059, 0.0276059
0.0276059, 0.0276059
0.0276059, 0.0276059
0.0118344, 0.0118344
0.0118344, 0.0118344
0.0159921, 0.0159921
0.00623801, 0.00623801
0.00623801, 0.00623801
0.00623801, 0.00623801
0.00623801, 0.00623801
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.00825313, 0.00825313
0.0152023, 0.0152023
0.0152023, 0.0152023
0.0152023, 0.0152023
0.0152023, 0.0152023
0.0152023, 0.0152023
0.0152023, 0.0152023
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.00779636, 0.00779636
0.0165119, 0.0165119
0.0141224, 0.0141224
0.0174661, 0.0174661
0.0174661, 0.0174661
0.0174661, 0.0174661
0.0258214, 0.0258214
0.0258214, 0.0258214
0.0258214, 0.0258214
0.0258214, 0.0258214
0.0258214, 0.0258214
0.0239936, 0.0239936
0.0239936, 0.0239936
0.0239936, 0.0239936
0.0239936, 0.0239936
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00736116, 0.00736116
0.00702969, 0.00702969
0.0120455, 0.0120455
0.0120455, 0.0120455
0.0120455, 0.0120455
0.0120455, 0.0120455
0.0165616, 0.0165616
0.013265, 0.013265
0.013265, 0.013265
0.013265, 0.013265
0.013265, 0.013265
0.013265, 0.013265
0.013265, 0.013265
0.0140239, 0.0140239
0.0201554, 0.0201554
0.0201554, 0.0201554
0.0201554, 0.0201554
0.0201554, 0.0201554
0.0201554, 0.0201554
0.0103467, 0.0103467
0.00785149, 0.00785149
0.00785149, 0.00785149
0.0128475, 0.0128475
0.0128475, 0.0128475
0.0128475, 0.0128475
0.0128475, 0.0128475
0.00544102, 0.00544102
0.0174439, 0.0174439
0.0174439, 0.0174439
0.0174439, 0.0174439
0.01693, 0.01693
0.01693, 0.01693
0.0182173, 0.0182173
0.0182173, 0.0182173
0.0182173, 0.0182173
0.0182173, 0.0182173
0.018623, 0.018623
0.018623, 0.018623
0.018623, 0.018623
0.018623, 0.018623
0.018623, 0.018623
0.018623, 0.018623
0.018623, 0.018623
0.00553658, 0.00553658
0.0245917, 0.0245917
0.0245917, 0.0245917
0.0245917, 0.0245917
0.0170536, 0.0170536
0.0170536, 0.0170536
0.0170536, 0.0170536
