# FBP,BGP,LogLik
0.069980,0.069980,-9325.427484
0.117170,0.117170,-9726.667067
0.033422,0.033422,-9366.142463
0.027317,0.027317,-9454.517876
0.181262,0.181262,-10550.014146
0.172917,0.172917,-10431.501606
0.179547,0.179547,-10525.417379
0.098686,0.098686,-9538.433150
0.014087,0.014087,-9880.993070
0.062037,0.062037,-9292.639879
0.176280,0.176280,-10478.914484
0.084501,0.084501,-9418.080299
0.065373,0.065373,-9304.572069
0.059099,0.059099,-9284.603766
0.109889,0.109889,-9648.930082
0.090455,0.090455,-9465.566083
0.074978,0.074978,-9353.106580
0.084609,0.084609,-9418.897255
0.053333,0.053333,-9276.549872
0.038365,0.038365,-9321.073271
0.040370,0.040370,-9308.009838
0.007669,0.007669,-10387.207898
0.189121,0.189121,-10664.230822
0.191301,0.191301,-10696.352767
0.020577,0.020577,-9615.377842
0.014763,0.014763,-9845.641218
0.083253,0.083253,-9408.755698
0.152789,0.152789,-10158.178659
0.165207,0.165207,-10324.642529
0.004278,0.004278,-10928.418469
0.056660,0.056660,-9279.870185
0.107061,0.107061,-9619.937337
