# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.019637,0.019637,-9416.794182, -9568.756443
2,0.188636,0.188636,-9791.128295, -9852.304845
2,0.188956,0.188956,-9796.069912, -9910.439541
2,0.124266,0.124266,-9305.655785, -9310.148726
2,0.003398,0.003398,-11405.667410, -11528.633338
2,0.045107,0.045107,-9151.984471, -9195.853769
2,0.160255,0.160255,-9380.570910, -9443.058881
2,0.175092,0.175092,-9587.958769, -9692.005536
2,0.090798,0.090798,-8699.151101, -8779.403744
2,0.073104,0.073104,-8645.310361, -8755.428120
2,0.054845,0.054845,-9067.479716, -9095.168338
2,0.023394,0.023394,-9669.197128, -9733.899793
2,0.023149,0.023149,-9261.299186, -9534.065364
2,0.190521,0.190521,-9820.375157, -9872.760144
2,0.161725,0.161725,-9400.362108, -9510.510002
2,0.032956,0.032956,-9355.960934, -9387.118071
2,0.041410,0.041410,-9090.133918, -9247.158549
2,0.131110,0.131110,-9368.289516, -9372.924514
2,0.152933,0.152933,-9284.600112, -9386.823457
2,0.162063,0.162063,-9404.933989, -9467.820654
2,0.032668,0.032668,-8973.189033, -9086.163945
2,0.196826,0.196826,-9919.899828, -10018.692078
2,0.045560,0.045560,-8762.475341, -9064.790090
2,0.117883,0.117883,-9251.975289, -9279.678854
2,0.117523,0.117523,-9249.072172, -9253.309874
2,0.193472,0.193472,-10130.120955, -10147.814884
2,0.131533,0.131533,-9031.646215, -9106.550173
2,0.116981,0.116981,-9244.727897, -9249.929118
2,0.103755,0.103755,-8778.720986, -8869.503006
2,0.152932,0.152932,-9284.583018, -9355.103591
2,0.021211,0.021211,-9342.714280, -9503.616895
2,0.000418,0.000418,-14011.282183, -14218.286922
3,0.019637,0.019637,-9664.905627, -9762.141524
3,0.188636,0.188636,-9761.026738, -9979.193197
3,0.188956,0.188956,-10004.217766, -10103.739465
3,0.124266,0.124266,-8986.917820, -9412.086558
3,0.003398,0.003398,-10508.306322, -10943.959892
3,0.045107,0.045107,-8436.178245, -9126.677419
3,0.160255,0.160255,-9332.607158, -9632.831616
3,0.175092,0.175092,-9549.598063, -9840.557204
3,0.090798,0.090798,-8545.969075, -8713.210058
3,0.073104,0.073104,-8683.974245, -8861.451946
3,0.054845,0.054845,-8638.433467, -8784.716416
3,0.023394,0.023394,-8919.248498, -9193.035236
3,0.023149,0.023149,-8561.535927, -8913.243366
3,0.190521,0.190521,-10030.518072, -10127.191213
3,0.161725,0.161725,-9473.598181, -9699.043365
3,0.032956,0.032956,-8404.108586, -8670.816391
3,0.041410,0.041410,-8343.360283, -8597.441837
3,0.131110,0.131110,-9161.655101, -9301.825520
3,0.152933,0.152933,-9231.705069, -9605.519494
3,0.162063,0.162063,-9358.169038, -9685.410973
3,0.032668,0.032668,-8407.170733, -8674.975907
3,0.196826,0.196826,-10065.956461, -10154.719453
3,0.045560,0.045560,-8538.950016, -9115.341133
3,0.117883,0.117883,-8817.424403, -9121.274799
3,0.117523,0.117523,-8813.864956, -9128.173063
3,0.193472,0.193472,-10063.701713, -10183.222284
3,0.131533,0.131533,-9116.563769, -9294.073397
3,0.116981,0.116981,-8808.533129, -9131.961014
3,0.103755,0.103755,-8676.266894, -8931.508105
3,0.152932,0.152932,-9395.765128, -9575.269110
3,0.021211,0.021211,-9001.553145, -9352.283180
3,0.000418,0.000418,-12459.150136, -12912.699557
4,0.019637,0.019637,-9132.572763, -9381.292177
4,0.188636,0.188636,-10135.194102, -10240.810034
4,0.188956,0.188956,-9963.606352, -10140.921492
4,0.124266,0.124266,-9066.781002, -9299.086548
4,0.003398,0.003398,-10487.107339, -10874.209001
4,0.045107,0.045107,-8771.884776, -8979.751537
4,0.160255,0.160255,-9526.564056, -9676.300122
4,0.175092,0.175092,-9747.103910, -9898.057733
4,0.090798,0.090798,-8695.743121, -8971.171355
4,0.073104,0.073104,-8571.545306, -8899.286030
4,0.054845,0.054845,-8447.266286, -9116.756203
4,0.023394,0.023394,-8636.888029, -9350.195748
4,0.023149,0.023149,-8658.536494, -9303.380809
4,0.190521,0.190521,-9989.598028, -10111.621159
