# FBP,BGP,LogLik
0.019696,0.019696,-8703.714005
0.190058,0.190058,-9946.934130
0.123693,0.123693,-8960.222872
0.001936,0.001936,-10653.327631
0.171829,0.171829,-9651.433961
0.136237,0.136237,-9125.966720
0.028925,0.028925,-8500.147387
0.068270,0.068270,-8421.223367
0.174577,0.174577,-9694.922233
0.145727,0.145727,-9258.661282
0.063731,0.063731,-8399.013189
0.158843,0.158843,-9451.233253
0.050961,0.050961,-8368.066753
0.109884,0.109884,-8792.363823
0.186713,0.186713,-9891.517122
0.087244,0.087244,-8559.388046
0.111250,0.111250,-8808.205472
0.155239,0.155239,-9397.314516
0.040747,0.040747,-8389.721227
0.089812,0.089812,-8582.630425
0.184011,0.184011,-9847.123765
0.130369,0.130369,-9046.986241
0.140276,0.140276,-9181.723704
0.192449,0.192449,-9986.879147
0.117781,0.117781,-8886.326905
0.174108,0.174108,-9687.470457
0.198485,0.198485,-10088.889292
0.135252,0.135252,-9112.548892
0.136956,0.136956,-9135.814618
0.036206,0.036206,-8418.494726
0.092614,0.092614,-8609.027817
0.147566,0.147566,-9285.040392
