# FBP,BGP,LogLik
0.075335,0.075335,-8815.031453
0.020777,0.020777,-9030.887605
0.133305,0.133305,-9378.321299
0.038406,0.038406,-8768.517227
0.095094,0.095094,-8966.284138
0.193487,0.193487,-10227.806446
0.006334,0.006334,-9906.331119
0.030346,0.030346,-8844.567648
0.059716,0.059716,-8743.790940
0.188361,0.188361,-10147.850941
0.181768,0.181768,-10046.948370
0.032400,0.032400,-8819.884725
0.196224,0.196224,-10271.018774
0.150150,0.150150,-9595.094326
0.107995,0.107995,-9090.832949
0.186341,0.186341,-10116.690143
0.176121,0.176121,-9962.291696
0.078263,0.078263,-8833.780435
0.131269,0.131269,-9353.379647
0.129477,0.129477,-9331.681391
0.065394,0.065394,-8763.390793
0.035878,0.035878,-8786.754280
0.093362,0.093362,-8950.942601
0.052656,0.052656,-8732.067217
0.071013,0.071013,-8790.151053
0.190829,0.190829,-10186.175100
0.092228,0.092228,-8941.085164
0.136978,0.136978,-9424.017387
0.067246,0.067246,-8771.461398
0.199172,0.199172,-10317.996436
0.131754,0.131754,-9359.291067
0.039202,0.039202,-8763.674120
