# FBP,BGP,LogLik
0.048644,0.048644,-10011.242938
0.019371,0.019371,-10341.598828
0.168245,0.168245,-11214.481225
0.149412,0.149412,-10948.738822
0.171668,0.171668,-11264.190552
0.076808,0.076808,-10129.258826
0.098423,0.098423,-10323.576049
0.093004,0.093004,-10269.301023
0.062944,0.062944,-10045.001772
0.067134,0.067134,-10066.128423
0.143730,0.143730,-10871.457128
0.150614,0.150614,-10965.274636
0.172771,0.172771,-11280.293831
0.168980,0.168980,-11225.124426
0.150788,0.150788,-10967.663710
0.066556,0.066556,-10062.962755
0.142009,0.142009,-10848.352032
0.194525,0.194525,-11605.708273
0.183248,0.183248,-11435.232777
0.194298,0.194298,-11602.235548
0.007242,0.007242,-11088.910107
0.122320,0.122320,-10595.152097
0.043069,0.043069,-10019.677898
0.049312,0.049312,-10011.194258
0.168812,0.168812,-11222.687298
0.150038,0.150038,-10957.345644
0.065760,0.065760,-10058.740264
0.103983,0.103983,-10382.415963
0.037666,0.037666,-10044.191317
0.000765,0.000765,-13226.788594
0.179992,0.179992,-11386.706156
0.141928,0.141928,-10847.270451
