# FBP,BGP,LogLik
0.048644,0.048644,-9016.451247
0.019371,0.019371,-9391.372822
0.168245,0.168245,-10162.338081
0.149412,0.149412,-9897.458093
0.171668,0.171668,-10212.268790
0.076808,0.076808,-9109.536338
0.098423,0.098423,-9290.087283
0.093004,0.093004,-9238.906478
0.062944,0.062944,-9036.342609
0.067134,0.067134,-9053.912307
0.143730,0.143730,-9821.090674
0.150614,0.150614,-9913.837969
0.172771,0.172771,-10228.469336
0.168980,0.168980,-10173.018645
0.150788,0.150788,-9916.205658
0.066556,0.066556,-9051.226332
0.142009,0.142009,-9798.319162
0.194525,0.194525,-10558.516438
0.183248,0.183248,-10384.980779
0.194298,0.194298,-10554.967470
0.007242,0.007242,-10180.874474
0.122320,0.122320,-9550.722412
0.043069,0.043069,-9031.213926
0.049312,0.049312,-9015.685097
0.168812,0.168812,-10170.572478
0.150038,0.150038,-9905.982022
0.065760,0.065760,-9047.668663
0.103983,0.103983,-9345.989006
0.037666,0.037666,-9062.524949
0.000765,0.000765,-12410.827385
0.179992,0.179992,-10335.837767
0.141928,0.141928,-9797.253886
