# FBP,BGP,LogLik
0.084509,0.084509,-8930.513817
0.049007,0.049007,-8758.287476
0.023480,0.023480,-8980.053410
0.060211,0.060211,-8778.935341
0.029053,0.029053,-8878.608079
0.018437,0.018437,-9121.767986
0.120586,0.120586,-9301.517119
0.072837,0.072837,-8843.662843
0.112914,0.112914,-9212.796862
0.038267,0.038267,-8788.663919
0.135381,0.135381,-9483.952293
0.043101,0.043101,-8767.323998
0.055605,0.055605,-8765.392632
0.148352,0.148352,-9654.558478
0.111948,0.111948,-9201.938886
0.066967,0.066967,-8809.130570
0.108598,0.108598,-9164.891999
0.138797,0.138797,-9527.976088
0.182426,0.182426,-10142.471786
0.116143,0.116143,-9249.595818
0.046537,0.046537,-8760.065981
0.149340,0.149340,-9667.915751
0.155554,0.155554,-9753.110224
0.040080,0.040080,-8778.971273
0.164115,0.164115,-9873.562583
0.092987,0.092987,-9005.769796
0.155953,0.155953,-9758.653193
0.047496,0.047496,-8759.055947
0.066516,0.066516,-8806.774901
0.190739,0.190739,-10269.373430
0.131563,0.131563,-9435.551686
0.154576,0.154576,-9739.571448
