# FBP,BGP,LogLik
0.089472,0.089472,-9529.345227
0.174659,0.174659,-10527.187510
0.070271,0.070271,-9394.283714
0.013032,0.013032,-9906.122614
0.088535,0.088535,-9521.545121
0.199692,0.199692,-10891.916793
0.075955,0.075955,-9428.274635
0.038611,0.038611,-9362.097875
0.009026,0.009026,-10177.697403
0.034194,0.034194,-9393.554953
0.064813,0.064813,-9367.500648
0.114856,0.114856,-9774.935039
0.133118,0.133118,-9983.504079
0.008564,0.008564,-10218.665672
0.187236,0.187236,-10707.269244
0.047128,0.047128,-9334.510102
0.029812,0.029812,-9440.476492
0.106166,0.106166,-9684.192267
0.135517,0.135517,-10012.481245
0.061451,0.061451,-9354.293808
0.133888,0.133888,-9992.772915
0.058859,0.058859,-9346.039633
0.180434,0.180434,-10609.066733
0.176139,0.176139,-10548.035053
0.014239,0.014239,-9845.146157
0.030081,0.030081,-9437.073339
0.139612,0.139612,-10062.692231
0.000024,0.000024,-15610.953570
0.164363,0.164363,-10384.760264
0.071248,0.071248,-9399.707485
0.148924,0.148924,-10180.280382
0.008847,0.008847,-10193.217031
