# FBP,BGP,LogLik
0.041853,0.041853,-10068.894516
0.014161,0.014161,-10569.365502
0.035965,0.035965,-10097.860252
0.076884,0.076884,-10183.789793
0.098310,0.098310,-10375.830530
0.183218,0.183218,-11464.709651
0.125435,0.125435,-10682.463155
0.141296,0.141296,-10883.358515
0.016422,0.016422,-10469.838352
0.057357,0.057357,-10074.989622
0.198346,0.198346,-11688.101760
0.112084,0.112084,-10524.678691
0.157563,0.157563,-11101.421438
0.006496,0.006496,-11179.236291
0.016815,0.016815,-10454.599210
0.021847,0.021847,-10299.888619
0.003057,0.003057,-11850.226461
0.184396,0.184396,-11481.872182
0.050727,0.050727,-10060.729598
0.199314,0.199314,-11702.594077
0.147626,0.147626,-10966.910432
0.050122,0.050122,-10060.198733
0.198361,0.198361,-11688.319460
0.173707,0.173707,-11327.568917
0.033000,0.033000,-10121.959085
0.037064,0.037064,-10090.683282
0.136037,0.136037,-10815.334852
0.015656,0.015656,-10501.181632
0.116905,0.116905,-10580.289108
0.013321,0.013321,-10612.380620
0.044260,0.044260,-10062.999939
0.189688,0.189688,-11559.486878
