FBP, BGP
0.0165844, 0.0165844
0.0236941, 0.0236941
0.0330976, 0.0330976
0.0330976, 0.0330976
0.0330976, 0.0330976
0.0330976, 0.0330976
0.0330976, 0.0330976
0.0588008, 0.0588008
0.0588008, 0.0588008
0.0661659, 0.0661659
0.0674116, 0.0674116
0.0674116, 0.0674116
0.096334, 0.096334
0.096334, 0.096334
0.096334, 0.096334
0.096334, 0.096334
0.0982465, 0.0982465
0.0982465, 0.0982465
0.0982465, 0.0982465
0.0982465, 0.0982465
0.122026, 0.122026
0.117514, 0.117514
0.117514, 0.117514
0.112413, 0.112413
0.100103, 0.100103
0.0889405, 0.0889405
0.0889405, 0.0889405
0.0889405, 0.0889405
0.0761502, 0.0761502
0.0761502, 0.0761502
0.0761502, 0.0761502
0.0761502, 0.0761502
0.060271, 0.060271
0.0204988, 0.0204988
0.0204988, 0.0204988
0.0328644, 0.0328644
0.0328644, 0.0328644
0.0185224, 0.0185224
0.0235253, 0.0235253
0.0235253, 0.0235253
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0249833, 0.0249833
0.0158836, 0.0158836
0.0158836, 0.0158836
0.0158836, 0.0158836
0.0158836, 0.0158836
0.0158836, 0.0158836
0.0158836, 0.0158836
0.0293373, 0.0293373
0.0293373, 0.0293373
0.0293373, 0.0293373
0.0293373, 0.0293373
0.029781, 0.029781
0.0295373, 0.0295373
0.0284519, 0.0284519
0.0284519, 0.0284519
0.0284519, 0.0284519
0.0233072, 0.0233072
0.0233072, 0.0233072
0.0233072, 0.0233072
0.0233072, 0.0233072
0.0214289, 0.0214289
0.0214289, 0.0214289
0.0200867, 0.0200867
0.0203656, 0.0203656
0.025131, 0.025131
0.025131, 0.025131
0.025131, 0.025131
0.025131, 0.025131
0.0242962, 0.0242962
0.0242962, 0.0242962
0.0242962, 0.0242962
0.0242962, 0.0242962
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0172328, 0.0172328
0.0302417, 0.0302417
0.0302417, 0.0302417
0.0302417, 0.0302417
0.0277032, 0.0277032
0.0249453, 0.0249453
0.0249453, 0.0249453
0.0249453, 0.0249453
0.0249453, 0.0249453
0.0232661, 0.0232661
0.0232661, 0.0232661
0.0232661, 0.0232661
0.0232661, 0.0232661
0.0459764, 0.0459764
0.0459764, 0.0459764
0.0305755, 0.0305755
0.0153782, 0.0153782
0.0153782, 0.0153782
0.0153782, 0.0153782
0.0153782, 0.0153782
0.0153782, 0.0153782
0.0168042, 0.0168042
0.0168042, 0.0168042
0.0168042, 0.0168042
0.0168042, 0.0168042
0.0168042, 0.0168042
0.0160799, 0.0160799
0.0160799, 0.0160799
0.0208759, 0.0208759
0.0208759, 0.0208759
0.0208759, 0.0208759
