# FBP,BGP,LogLik
0.178340,0.178340,-10993.177434
0.067075,0.067075,-9747.016438
0.066072,0.066072,-9742.034946
0.105021,0.105021,-10057.139774
0.083966,0.083966,-9860.080940
0.059046,0.059046,-9714.040819
0.143116,0.143116,-10508.588423
0.158434,0.158434,-10713.039853
0.165256,0.165256,-10807.340784
0.154006,0.154006,-10652.865351
0.138086,0.138086,-10443.884015
0.038602,0.038602,-9730.924297
0.146330,0.146330,-10550.594208
0.054942,0.054942,-9704.082419
0.144364,0.144364,-10524.833890
0.019573,0.019573,-10031.756042
0.084603,0.084603,-9865.258984
0.078604,0.078604,-9818.876845
0.007340,0.007340,-10771.425422
0.176804,0.176804,-10971.036946
0.135296,0.135296,-10408.573599
0.155651,0.155651,-10675.130133
0.133144,0.133144,-10381.626706
0.068600,0.068600,-9755.018982
0.101359,0.101359,-10019.452044
0.025749,0.025749,-9880.017872
0.032323,0.032323,-9783.363258
0.064814,0.064814,-9736.110361
0.128737,0.128737,-10327.262856
0.119919,0.119919,-10222.094409
0.155052,0.155052,-10667.005199
0.106431,0.106431,-10071.974681
