# FBP,BGP,LogLik
0.075335,0.075335,-7958.215220
0.020777,0.020777,-8123.023545
0.133305,0.133305,-8553.911130
0.038406,0.038406,-7889.347752
0.095094,0.095094,-8118.473346
0.193487,0.193487,-9466.263352
0.006334,0.006334,-8919.603998
0.030346,0.030346,-7955.578114
0.059716,0.059716,-7879.643766
0.188361,0.188361,-9379.620978
0.181768,0.181768,-9270.478427
0.032400,0.032400,-7933.773458
0.196224,0.196224,-9513.144681
0.150150,0.150150,-8784.837751
0.107995,0.107995,-8249.759102
0.186341,0.186341,-9345.891240
0.176121,0.176121,-9179.089922
0.078263,0.078263,-7978.258865
0.131269,0.131269,-8527.432264
0.129477,0.129477,-8504.411893
0.065394,0.065394,-7902.052921
0.035878,0.035878,-7904.895939
0.093362,0.093362,-8102.295552
0.052656,0.052656,-7863.965129
0.071013,0.071013,-7931.406010
0.190829,0.190829,-9421.133448
0.092228,0.092228,-8091.897403
0.136978,0.136978,-8602.472439
0.067246,0.067246,-7910.993598
0.199172,0.199172,-9564.153145
0.131754,0.131754,-8533.706324
0.039202,0.039202,-7885.291555
