0.125107, 0.299155
0.135729, 0.126482
0.183572, 0.168365
0.316723, 0.0973506
0.316723, 0.0973506
0.374209, 0.0709507
0.387662, 0.120422
0.387662, 0.120422
0.384848, 0.120923
0.380209, 0.0815236
0.390968, 0.109617
0.416168, 0.0809024
0.416168, 0.0809024
0.4156, 0.111994
0.4156, 0.111994
0.414191, 0.118137
0.367997, 0.12539
0.367997, 0.12539
0.424913, 0.0987783
0.424913, 0.0987783
0.424913, 0.0987783
0.424913, 0.0987783
0.405149, 0.100136
0.405149, 0.100136
0.423461, 0.104936
0.423461, 0.104936
0.391592, 0.099793
0.391592, 0.099793
0.391592, 0.099793
0.394182, 0.111656
0.394182, 0.111656
0.394182, 0.111656
0.375361, 0.0858446
0.375361, 0.0858446
0.405524, 0.111691
0.403736, 0.109412
0.429638, 0.0776724
0.439528, 0.0982466
0.416165, 0.0824594
0.421364, 0.104136
0.405141, 0.100858
0.405141, 0.100858
0.405141, 0.100858
0.405141, 0.100858
0.405141, 0.100858
0.405141, 0.100858
0.405141, 0.100858
0.405297, 0.100698
0.402127, 0.110642
0.417076, 0.111736
0.417076, 0.111736
0.411682, 0.104678
0.411682, 0.104678
0.411682, 0.104678
0.411682, 0.104678
0.410282, 0.0994351
0.410282, 0.0994351
0.410282, 0.0994351
0.405213, 0.113535
0.410185, 0.101964
0.410185, 0.101964
0.377025, 0.0944369
0.381446, 0.0881475
0.388016, 0.0966983
0.388016, 0.0966983
0.410324, 0.101179
0.410324, 0.101179
0.410324, 0.101179
0.417894, 0.084621
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.418331, 0.103782
0.411045, 0.0834405
0.411045, 0.0834405
0.411045, 0.0834405
0.386406, 0.0867065
0.398386, 0.10388
0.398628, 0.0854095
0.398628, 0.0854095
0.398628, 0.0854095
0.396766, 0.104301
0.396766, 0.104301
0.396766, 0.104301
0.422238, 0.108241
0.422238, 0.108241
0.422238, 0.108241
0.40079, 0.102216
0.40079, 0.102216
0.40079, 0.102216
0.400792, 0.0957363
0.388311, 0.097989
0.388311, 0.097989
0.388311, 0.097989
0.388311, 0.097989
0.387624, 0.0951126
