# FBP,BGP,LogLik
0.068516,0.068516,-9890.756505
0.023366,0.023366,-10072.210695
0.004185,0.004185,-11464.501636
0.133746,0.133746,-10547.109600
0.006655,0.006655,-11032.929827
0.097650,0.097650,-10127.089742
0.176542,0.176542,-11141.003261
0.164799,0.164799,-10970.642210
0.143876,0.143876,-10680.363349
0.171950,0.171950,-11073.814646
0.149687,0.149687,-10759.089718
0.003633,0.003633,-11600.103332
0.094244,0.094244,-10093.370635
0.002936,0.002936,-11807.439791
0.111014,0.111014,-10270.646508
0.047234,0.047234,-9835.421170
0.088222,0.088222,-10037.085513
0.040804,0.040804,-9854.080938
0.163852,0.163852,-10957.121555
0.036864,0.036864,-9877.902787
0.065274,0.065274,-9873.808081
0.003035,0.003035,-11774.837704
0.061917,0.061917,-9858.968298
0.005247,0.005247,-11251.106063
0.089997,0.089997,-10053.212091
0.005392,0.005392,-11225.819077
0.077634,0.077634,-9950.225231
0.121308,0.121308,-10391.497465
0.182004,0.182004,-11221.827918
0.110732,0.110732,-10267.452526
0.103018,0.103018,-10182.727519
0.009442,0.009442,-10726.626302
