# FBP,BGP,LogLik
0.130706,0.130706,-10070.067537
0.195680,0.195680,-11039.619559
0.064776,0.064776,-9410.967043
0.026274,0.026274,-9557.421539
0.034506,0.034506,-9440.687113
0.006433,0.006433,-10639.665562
0.164776,0.164776,-10555.042714
0.015231,0.015231,-9905.990680
0.178732,0.178732,-10769.399727
0.009687,0.009687,-10271.714840
0.162662,0.162662,-10523.290978
0.039151,0.039151,-9404.274317
0.004617,0.004617,-10954.994399
0.140309,0.140309,-10200.425654
0.000530,0.000530,-13174.902735
0.059534,0.059534,-9389.553994
0.011419,0.011419,-10132.879437
0.024273,0.024273,-9599.660278
0.025082,0.025082,-9581.775695
0.144638,0.144638,-10260.953826
0.194431,0.194431,-11019.366430
0.048917,0.048917,-9373.679412
0.079781,0.079781,-9508.163280
0.074878,0.074878,-9471.364574
0.051359,0.051359,-9373.522707
0.142541,0.142541,-10231.499449
0.054262,0.054262,-9376.488050
0.102883,0.102883,-9729.902282
0.025950,0.025950,-9563.816446
0.169593,0.169593,-10628.130767
0.137475,0.137475,-10161.369077
0.107752,0.107752,-9784.650916
