# FBP,BGP,LogLik
0.009008,0.009008,-10706.015800
0.134540,0.134540,-10539.998244
0.130951,0.130951,-10497.327442
0.020349,0.020349,-10142.036873
0.168477,0.168477,-10971.244721
0.122834,0.122834,-10403.360660
0.019666,0.019666,-10161.585653
0.118893,0.118893,-10359.101354
0.095683,0.095683,-10120.925635
0.046659,0.046659,-9858.000908
0.003951,0.003951,-11402.620148
0.073113,0.073113,-9942.043524
0.123970,0.123970,-10416.287824
0.065856,0.065856,-9901.299441
0.061451,0.061451,-9882.011719
0.150224,0.150224,-10733.528478
0.151725,0.151725,-10752.596662
0.143753,0.143753,-10652.366510
0.020236,0.020236,-10145.186057
0.103233,0.103233,-10193.634280
0.111560,0.111560,-10279.399699
0.148961,0.148961,-10717.546463
0.180636,0.180636,-11136.029752
0.073808,0.073808,-9946.456893
0.085733,0.085733,-10033.943538
0.146553,0.146553,-10687.273191
0.132527,0.132527,-10515.992872
0.111574,0.111574,-10279.550963
0.070028,0.070028,-9923.474677
0.039070,0.039070,-9880.342114
0.036761,0.036761,-9893.778677
0.016317,0.016317,-10275.986592
