# FBP,BGP,LogLik
0.044069,0.044069,-9239.516099
0.051224,0.051224,-9229.112643
0.123440,0.123440,-9718.738795
0.127530,0.127530,-9762.709278
0.092382,0.092382,-9426.038989
0.008668,0.008668,-10129.854644
0.175447,0.175447,-10349.655369
0.048863,0.048863,-9230.236898
0.116206,0.116206,-9643.730856
0.147734,0.147734,-9994.883422
0.036868,0.036868,-9275.436996
0.094659,0.094659,-9444.569993
0.000268,0.000268,-13294.865736
0.009489,0.009489,-10058.808678
0.050098,0.050098,-9229.388527
0.131745,0.131745,-9809.139813
0.177335,0.177335,-10375.259711
0.084897,0.084897,-9369.214045
0.005008,0.005008,-10585.546496
0.058544,0.058544,-9237.537969
0.191400,0.191400,-10571.592088
0.022244,0.022244,-9484.123054
0.151142,0.151142,-10036.328197
0.149466,0.149466,-10015.863615
0.117985,0.117985,-9661.831042
0.186178,0.186178,-10497.545516
0.128430,0.128430,-9772.533570
0.193301,0.193301,-10598.877847
0.165226,0.165226,-10214.185677
0.158809,0.158809,-10131.860688
0.190210,0.190210,-10554.599548
0.123408,0.123408,-9718.405525
