# FBP,BGP,LogLik
0.076664,0.076664,-10515.026306
0.056061,0.056061,-10420.815543
0.054999,0.054999,-10419.144563
0.183620,0.183620,-11776.125940
0.128895,0.128895,-11039.670375
0.150487,0.150487,-11316.139507
0.113565,0.113565,-10859.462171
0.126092,0.126092,-11005.573736
0.055304,0.055304,-10419.584057
0.178567,0.178567,-11703.784177
0.100239,0.100239,-10717.530571
0.161070,0.161070,-11459.090019
0.103603,0.103603,-10751.843855
0.023264,0.023264,-10679.215249
0.022365,0.022365,-10702.761483
0.092822,0.092822,-10646.068093
0.085978,0.085978,-10585.960228
0.182659,0.182659,-11762.317434
0.026346,0.026346,-10610.047991
0.137311,0.137311,-11144.698961
0.183628,0.183628,-11776.241018
0.082215,0.082215,-10555.658689
0.176996,0.176996,-11681.434317
0.028862,0.028862,-10564.706024
0.021069,0.021069,-10739.763635
0.046674,0.046674,-10421.239352
0.104239,0.104239,-10758.451388
0.129283,0.129283,-11044.420700
0.154250,0.154250,-11366.483855
0.153310,0.153310,-11353.855934
0.022376,0.022376,-10702.442581
0.174801,0.174801,-11650.331543
