# FBP,BGP,LogLik
0.170717,0.170717,-11711.575413
0.032387,0.032387,-10655.286310
0.077730,0.077730,-10649.721802
0.110837,0.110837,-10950.753364
0.035588,0.035588,-10619.874189
0.140131,0.140131,-11299.842479
0.156261,0.156261,-11512.306242
0.126917,0.126917,-11135.515022
0.172362,0.172362,-11734.704370
0.026140,0.026140,-10757.177399
0.000659,0.000659,-14199.441640
0.053388,0.053388,-10550.963413
0.168007,0.168007,-11673.666552
0.025395,0.025395,-10772.969092
0.152768,0.152768,-11465.335174
0.185860,0.185860,-11927.585846
0.112154,0.112154,-10965.152379
0.176608,0.176608,-11794.804845
0.049621,0.049621,-10551.877316
0.144564,0.144564,-11357.057698
0.156027,0.156027,-11509.133501
0.097499,0.097499,-10813.926953
0.120551,0.120551,-11060.136263
0.017779,0.017779,-11000.059390
0.055267,0.055267,-10552.566893
0.015359,0.015359,-11107.866070
0.047888,0.047888,-10554.333374
0.178514,0.178514,-11821.965622
0.006169,0.006169,-11901.757037
0.099366,0.099366,-10832.011384
0.104533,0.104533,-10883.950856
0.057154,0.057154,-10555.432327
