# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.041226,0.041226,-9249.645124, -9336.596868
2,0.033013,0.033013,-9389.926073, -9465.887657
2,0.072363,0.072363,-9097.058466, -9158.930036
2,0.172671,0.172671,-9963.419484, -10017.756578
2,0.101880,0.101880,-9220.508195, -9273.981673
2,0.059380,0.059380,-9109.949396, -9180.225069
2,0.190050,0.190050,-10204.322698, -10242.598711
2,0.163193,0.163193,-9840.066076, -9882.671984
2,0.064595,0.064595,-9098.137987, -9180.034712
2,0.194420,0.194420,-10267.705615, -10306.393140
2,0.197470,0.197470,-10312.602772, -10359.979178
2,0.081732,0.081732,-9117.248073, -9207.213195
2,0.131185,0.131185,-9472.138440, -9529.045252
2,0.081131,0.081131,-9115.338878, -9178.780045
2,0.051470,0.051470,-9148.961149, -9234.782381
2,0.016531,0.016531,-9996.782294, -10190.909614
2,0.052722,0.052722,-9140.853898, -9209.268431
2,0.054296,0.054296,-9131.757412, -9186.048233
2,0.079728,0.079728,-9111.193617, -9185.090440
2,0.036977,0.036977,-9313.970943, -9408.075939
2,0.190764,0.190764,-10214.597519, -10251.084213
2,0.020576,0.020576,-9783.260953, -9852.019063
2,0.125042,0.125042,-9411.555605, -9463.786667
2,0.088339,0.088339,-9143.121759, -9207.977663
2,0.084704,0.084704,-9127.802305, -9195.582306
2,0.074398,0.074398,-9099.611988, -9143.131546
2,0.173663,0.173663,-9976.672995, -10009.811650
2,0.056095,0.056095,-9122.767108, -9182.796926
2,0.004115,0.004115,-11586.662592, -11731.966418
2,0.183619,0.183619,-10113.055951, -10145.239523
2,0.172896,0.172896,-9966.424379, -9996.825417
2,0.055380,0.055380,-9126.165059, -9207.462134
3,0.041226,0.041226,-9061.509916, -9262.667101
3,0.033013,0.033013,-9053.681254, -9389.250934
3,0.072363,0.072363,-9043.225844, -9226.407076
3,0.172671,0.172671,-10153.964160, -10220.337728
3,0.101880,0.101880,-9271.527632, -9400.138527
3,0.059380,0.059380,-9017.127043, -9193.731810
3,0.190050,0.190050,-10402.536497, -10456.142693
3,0.163193,0.163193,-9996.072292, -10056.720237
3,0.064595,0.064595,-9005.978219, -9104.761099
3,0.194420,0.194420,-10466.646809, -10520.119043
