# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.197316,0.197316,-10970.872069, -11037.549912
2,0.075624,0.075624,-11140.913884, -11150.165188
2,0.076422,0.076422,-11130.565158, -11154.173458
2,0.010225,0.010225,-15006.963437, -15136.813611
2,0.085334,0.085334,-11033.417264, -11039.857235
2,0.003149,0.003149,-17961.263183, -18131.054849
2,0.006019,0.006019,-16522.075675, -16804.762628
2,0.067820,0.067820,-11334.725505, -11402.163637
2,0.164194,0.164194,-10763.626204, -10787.995105
2,0.091764,0.091764,-10965.811181, -11027.065985
2,0.002968,0.002968,-18113.465850, -18197.992548
2,0.032644,0.032644,-12605.470718, -12715.599802
2,0.147985,0.147985,-10717.036439, -10794.695353
2,0.147659,0.147659,-10716.527107, -10732.178800
2,0.150905,0.150905,-10722.386496, -10799.380431
2,0.070334,0.070334,-11217.363881, -11241.615851
2,0.070455,0.070455,-11215.447124, -11243.746813
2,0.160415,0.160415,-10749.193850, -10908.334838
2,0.079628,0.079628,-11091.844175, -11216.740746
2,0.145438,0.145438,-10713.533026, -10757.308415
2,0.116225,0.116225,-10762.087257, -10776.922672
2,0.072868,0.072868,-11178.989879, -11224.972618
2,0.016001,0.016001,-13949.881420, -14075.213965
2,0.023225,0.023225,-13122.478900, -13163.173141
2,0.177912,0.177912,-10832.691413, -10885.402436
2,0.090468,0.090468,-10982.103334, -11055.316569
2,0.198801,0.198801,-10983.242346, -11068.290395
2,0.072779,0.072779,-11180.280745, -11224.758621
2,0.049991,0.049991,-11677.438869, -11735.249673
2,0.070108,0.070108,-11220.950106, -11256.648197
2,0.068617,0.068617,-11245.303629, -11332.817944
2,0.127471,0.127471,-10722.410855, -10773.935982
3,0.197316,0.197316,-10659.077863, -10927.391510
3,0.075624,0.075624,-9990.350447, -10314.548671
3,0.076422,0.076422,-9985.134512, -10511.797476
3,0.010225,0.010225,-12697.764897, -13371.367374
3,0.085334,0.085334,-9941.700660, -10164.047478
3,0.003149,0.003149,-14752.591123, -15532.131674
3,0.006019,0.006019,-13601.530803, -13997.858981
3,0.067820,0.067820,-10054.656563, -10360.380902
3,0.164194,0.164194,-10285.095579, -10477.461244
3,0.091764,0.091764,-9925.392611, -10552.121329
3,0.002968,0.002968,-14859.417704, -15490.031777
3,0.032644,0.032644,-10838.657188, -11117.769402
3,0.147985,0.147985,-10140.555705, -10393.280436
3,0.147659,0.147659,-10137.949464, -10546.363508
3,0.150905,0.150905,-10164.463860, -10655.736817
3,0.070334,0.070334,-10031.172109, -10444.648060
3,0.070455,0.070455,-10030.106726, -10411.090323
