# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.054608,0.054608,-12100.109646, -12239.338524
2,0.150973,0.150973,-11247.879460, -11300.489848
2,0.160940,0.160940,-11285.261581, -11349.607046
2,0.016187,0.016187,-14682.039023, -14801.573472
2,0.182883,0.182883,-11411.912937, -11468.584831
2,0.163450,0.163450,-11296.782369, -11332.257132
2,0.119092,0.119092,-11234.531767, -11361.425430
2,0.141586,0.141586,-11225.868518, -11350.672342
2,0.069164,0.069164,-11732.505802, -11931.660127
2,0.094112,0.094112,-11376.907352, -11490.911306
2,0.029473,0.029473,-13307.869533, -13445.381145
2,0.099981,0.099981,-11327.950253, -11415.721193
2,0.156564,0.156564,-11267.166691, -11366.746332
2,0.111679,0.111679,-11259.937299, -11364.233041
2,0.026697,0.026697,-13524.606669, -13725.763431
2,0.165910,0.165910,-11308.857124, -11358.099854
2,0.147597,0.147597,-11238.419507, -11303.379452
2,0.007471,0.007471,-16595.597713, -16791.223742
2,0.160976,0.160976,-11285.422591, -11387.639221
2,0.173049,0.173049,-11348.115939, -11385.000468
2,0.102476,0.102476,-11310.307916, -11330.492099
2,0.075719,0.075719,-11611.521161, -11972.147139
2,0.016696,0.016696,-14608.115475, -14726.667311
2,0.165655,0.165655,-11307.569133, -11439.998797
2,0.000732,0.000732,-22627.362449, -22714.997917
2,0.068697,0.068697,-11742.036405, -11868.514957
2,0.065547,0.065547,-11809.858125, -11928.958338
2,0.182402,0.182402,-11408.546746, -11516.330349
2,0.089858,0.089858,-11419.463214, -11570.686902
2,0.177732,0.177732,-11377.137330, -11468.186507
2,0.017859,0.017859,-14448.025388, -14599.581203
2,0.169216,0.169216,-11326.268006, -11405.244275
3,0.054608,0.054608,-11493.263270, -11744.998156
3,0.150973,0.150973,-11133.022648, -11311.246210
3,0.160940,0.160940,-11167.125706, -11420.389164
3,0.016187,0.016187,-13301.979271, -13654.217502
3,0.182883,0.182883,-11384.691435, -11531.141380
3,0.163450,0.163450,-11182.724353, -11337.094507
3,0.119092,0.119092,-11024.626410, -11146.562513
3,0.141586,0.141586,-11073.358245, -11323.832877
3,0.069164,0.069164,-11203.655533, -11508.809813
3,0.094112,0.094112,-11098.671987, -11411.184723
3,0.029473,0.029473,-12246.595447, -12506.651423
3,0.099981,0.099981,-11010.143210, -11213.236565
3,0.156564,0.156564,-11165.978035, -11325.862767
3,0.111679,0.111679,-11039.628499, -11267.348257
3,0.026697,0.026697,-12390.366123, -12646.330610
3,0.165910,0.165910,-11198.717686, -11367.957617
3,0.147597,0.147597,-11097.171799, -11260.239707
3,0.007471,0.007471,-14551.381303, -14953.503250
3,0.160976,0.160976,-11451.457546, -11569.287733
3,0.173049,0.173049,-11248.923420, -11496.864745
3,0.102476,0.102476,-11033.079094, -11266.919985
3,0.075719,0.075719,-11211.474434, -11400.116319
3,0.016696,0.016696,-13124.150464, -13302.523392
3,0.165655,0.165655,-11197.026775, -11369.093271
3,0.000732,0.000732,-18850.439391, -19383.816473
3,0.068697,0.068697,-11282.675957, -11498.699493
3,0.065547,0.065547,-11415.886011, -11614.271740
3,0.182402,0.182402,-11346.999072, -11513.716009
3,0.089858,0.089858,-11042.104063, -11327.163253
3,0.177732,0.177732,-11284.798109, -11493.866341
3,0.017859,0.017859,-13014.699475, -13291.611439
3,0.169216,0.169216,-11221.274200, -11329.928616
4,0.054608,0.054608,-10967.707538, -11294.313775
4,0.150973,0.150973,-11036.039796, -11222.205985
4,0.160940,0.160940,-11181.662523, -11387.435978
4,0.016187,0.016187,-11870.693928, -13184.943686
4,0.182883,0.182883,-11294.840385, -11442.351561
4,0.163450,0.163450,-11183.967266, -11419.756717
4,0.119092,0.119092,-10871.950927, -11223.933918
4,0.141586,0.141586,-10917.064638, -11340.692476
4,0.069164,0.069164,-10853.238130, -11327.804336
4,0.094112,0.094112,-10773.731787, -11201.557320
4,0.029473,0.029473,-11269.678773, -12099.696906
4,0.099981,0.099981,-10827.197713, -11237.701980
4,0.156564,0.156564,-11099.409574, -11356.200318
4,0.111679,0.111679,-10861.465642, -11140.794522
4,0.026697,0.026697,-11340.315761, -12160.113798
4,0.165910,0.165910,-11306.090549, -11523.000007
4,0.147597,0.147597,-11054.451479, -11217.952281
4,0.007471,0.007471,-12819.308575, -13456.804867
4,0.160976,0.160976,-11077.386036, -11328.209431
4,0.173049,0.173049,-11309.458656, -11516.186530
4,0.102476,0.102476,-10867.691495, -11082.222018
4,0.075719,0.075719,-10839.358403, -11116.936567
4,0.016696,0.016696,-11976.475632, -12827.654158
4,0.165655,0.165655,-11278.082371, -11425.410587
4,0.000732,0.000732,-15994.099504, -16899.163167
