# FBP,BGP,LogLik
0.127568,0.127568,-9480.254983
0.189525,0.189525,-10348.315874
0.008865,0.008865,-9619.031451
0.023325,0.023325,-9042.501674
0.175471,0.175471,-10132.849130
0.090353,0.090353,-9086.525235
0.093396,0.093396,-9113.740379
0.044656,0.044656,-8865.780822
0.097686,0.097686,-9153.842766
0.087705,0.087705,-9063.718658
0.144171,0.144171,-9690.762060
0.127097,0.127097,-9474.550758
0.159797,0.159797,-9904.596002
0.156620,0.156620,-9859.971885
0.084304,0.084304,-9035.699242
0.060297,0.060297,-8888.976945
0.065359,0.065359,-8911.008525
0.197988,0.197988,-10482.726966
0.081846,0.081846,-9016.396271
0.151093,0.151093,-9783.711490
0.016548,0.016548,-9217.307385
0.085913,0.085913,-9048.775583
0.065774,0.065774,-8913.065538
0.032043,0.032043,-8925.096543
0.004775,0.004775,-10080.854531
0.050390,0.050390,-8864.936210
0.158664,0.158664,-9888.619204
0.059498,0.059498,-8886.044144
0.174604,0.174604,-10119.878734
0.115770,0.115770,-9342.482079
0.160947,0.160947,-9920.891500
0.199873,0.199873,-10513.115122
