# FBP,BGP,LogLik
0.028333,0.028333,-10888.845108
0.116678,0.116678,-11226.408871
0.056411,0.056411,-10760.759330
0.044540,0.044540,-10760.096637
0.147678,0.147678,-11593.730512
0.082638,0.082638,-10900.579542
0.087538,0.087538,-10940.026505
0.168880,0.168880,-11867.240693
0.047737,0.047737,-10754.617428
0.105668,0.105668,-11109.491158
0.165542,0.165542,-11823.272682
0.026378,0.026378,-10921.349114
0.119237,0.119237,-11254.784265
0.167438,0.167438,-11848.207107
0.152893,0.152893,-11659.656761
0.176896,0.176896,-11974.019024
0.006513,0.006513,-11927.553448
0.138291,0.138291,-11477.696212
0.040787,0.040787,-10773.164119
0.111404,0.111404,-11169.291943
0.154956,0.154956,-11685.991620
0.084038,0.084038,-10911.523044
0.140841,0.140841,-11508.856942
0.168082,0.168082,-11856.700802
0.189144,0.189144,-12140.092735
0.109019,0.109019,-11144.114985
0.063220,0.063220,-10782.523780
0.078005,0.078005,-10866.381416
0.173119,0.173119,-11923.504625
0.048063,0.048063,-10754.320072
0.176653,0.176653,-11970.751347
0.011567,0.011567,-11451.752978
