# FBP,BGP,LogLik
0.009008,0.009008,-10455.050886
0.134540,0.134540,-10350.141021
0.130951,0.130951,-10303.243734
0.020349,0.020349,-9879.693353
0.168477,0.168477,-10824.381606
0.122834,0.122834,-10200.012418
0.019666,0.019666,-9899.575898
0.118893,0.118893,-10151.411618
0.095683,0.095683,-9890.066766
0.046659,0.046659,-9595.819028
0.003951,0.003951,-11167.129136
0.073113,0.073113,-9693.310305
0.123970,0.123970,-10214.210379
0.065856,0.065856,-9647.972568
0.061451,0.061451,-9626.206286
0.150224,0.150224,-10562.946897
0.151725,0.151725,-10583.919797
0.143753,0.143753,-10473.685043
0.020236,0.020236,-9882.895659
0.103233,0.103233,-9969.829760
0.111560,0.111560,-10063.927681
0.148961,0.148961,-10545.368792
0.180636,0.180636,-11005.456349
0.073808,0.073808,-9698.194801
0.085733,0.085733,-9794.577943
0.146553,0.146553,-10512.073466
0.132527,0.132527,-10323.756577
0.111574,0.111574,-10064.093674
0.070028,0.070028,-9672.713615
0.039070,0.039070,-9616.277113
0.036761,0.036761,-9629.370542
0.016317,0.016317,-10016.079269
