# FBP,BGP,LogLik
0.002548,0.002548,-11180.388501
0.152654,0.152654,-10077.936345
0.083283,0.083283,-9322.039680
0.086448,0.086448,-9346.594978
0.096223,0.096223,-9430.492099
0.089842,0.089842,-9374.414677
0.099494,0.099494,-9460.998792
0.069181,0.069181,-9231.755606
0.090669,0.090669,-9381.410038
0.080930,0.080930,-9304.709888
0.103649,0.103649,-9501.314757
0.124654,0.124654,-9728.230526
0.048208,0.048208,-9181.313542
0.101687,0.101687,-9482.071046
0.118924,0.118924,-9662.883606
0.003390,0.003390,-10917.148914
0.104099,0.104099,-9505.784552
0.047859,0.047859,-9181.705197
0.080908,0.080908,-9304.547706
0.165306,0.165306,-10250.153195
0.065247,0.065247,-9213.262325
0.096643,0.096643,-9434.348768
0.004948,0.004948,-10576.965219
0.061750,0.061750,-9199.811784
0.127944,0.127944,-9766.804077
0.063032,0.063032,-9204.395989
0.041160,0.041160,-9200.310035
0.058131,0.058131,-9189.215355
0.190876,0.190876,-10621.172729
0.017360,0.017360,-9587.233171
0.092672,0.092672,-9398.694522
0.011677,0.011677,-9866.059471
