# FBP,BGP,LogLik
0.074078,0.074078,-8519.376025
0.104259,0.104259,-8776.916663
0.097947,0.097947,-8713.737000
0.026896,0.026896,-8576.075020
0.073233,0.073233,-8514.076621
0.199929,0.199929,-10106.194325
0.112825,0.112825,-8868.969640
0.093047,0.093047,-8667.712765
0.109829,0.109829,-8835.983835
0.052602,0.052602,-8433.580879
0.113273,0.113273,-8873.970070
0.145664,0.145664,-9277.856154
0.021137,0.021137,-8691.936474
0.055690,0.055690,-8438.462157
0.041784,0.041784,-8445.069994
0.148976,0.148976,-9323.370573
0.187133,0.187133,-9895.880344
0.084937,0.084937,-8597.988817
0.126649,0.126649,-9031.103692
0.006242,0.006242,-9537.511069
0.026298,0.026298,-8585.780018
0.076890,0.076890,-8537.919870
0.132878,0.132878,-9109.093873
0.128066,0.128066,-9048.582735
0.038431,0.038431,-8460.123088
0.026579,0.026579,-8581.154646
0.187614,0.187614,-9903.627653
0.071072,0.071072,-8501.122721
0.092086,0.092086,-8659.018359
0.019072,0.019072,-8748.559118
0.182047,0.182047,-9814.731902
0.133604,0.133604,-9118.360581
