# FBP,BGP,LogLik
0.084061,0.084061,-9592.886404
0.147086,0.147086,-10295.020990
0.163596,0.163596,-10519.752601
0.145454,0.145454,-10273.511357
0.162620,0.162620,-10506.125225
0.149037,0.149037,-10320.914805
0.029930,0.029930,-9509.559772
0.154481,0.154481,-10394.124969
0.038137,0.038137,-9442.436049
0.019844,0.019844,-9697.186915
0.180329,0.180329,-10759.509670
0.119647,0.119647,-9952.878297
0.035297,0.035297,-9459.650635
0.127242,0.127242,-10043.106691
0.066570,0.066570,-9472.477293
0.028309,0.028309,-9530.086284
0.159897,0.159897,-10468.333276
0.021997,0.021997,-9642.940789
0.192491,0.192491,-10940.589912
0.154387,0.154387,-10392.852919
0.142445,0.142445,-10234.198257
0.047830,0.047830,-9418.683082
0.151918,0.151918,-10359.488804
0.004510,0.004510,-10777.642137
0.110774,0.110774,-9852.555265
0.062147,0.062147,-9451.148215
0.166458,0.166458,-10559.952927
0.152264,0.152264,-10364.147664
0.097568,0.097568,-9715.144947
0.094471,0.094471,-9685.307188
0.014631,0.014631,-9879.957256
0.046934,0.046934,-9418.998037
