# FBP,BGP,LogLik
0.104698,0.104698,-10547.944323
0.021818,0.021818,-10487.701857
0.018685,0.018685,-10582.078026
0.167493,0.167493,-11288.309297
0.082053,0.082053,-10348.381325
0.132343,0.132343,-10849.812460
0.188640,0.188640,-11572.000141
0.049026,0.049026,-10212.389985
0.002632,0.002632,-12251.317565
0.004830,0.004830,-11678.295244
0.141877,0.141877,-10963.854932
0.184910,0.184910,-11521.056318
0.093466,0.093466,-10441.985474
0.075022,0.075022,-10299.695555
0.108572,0.108572,-10587.096252
0.171783,0.171783,-11344.817220
0.130431,0.130431,-10827.458752
0.046596,0.046596,-10215.269214
0.154916,0.154916,-11126.049105
0.026923,0.026923,-10376.902114
0.033112,0.033112,-10291.275306
0.122536,0.122536,-10737.252433
0.047757,0.047757,-10213.569846
0.140956,0.140956,-10952.653402
0.069904,0.069904,-10269.556979
0.055485,0.055485,-10216.129568
0.199784,0.199784,-11726.378977
0.008123,0.008123,-11215.990192
0.129165,0.129165,-10812.761740
0.007740,0.007740,-11257.409987
0.152042,0.152042,-11089.737375
0.046018,0.046018,-10216.346250
