# FBP,BGP,LogLik
0.041226,0.041226,-9833.418834
0.033013,0.033013,-9899.458938
0.072363,0.072363,-9880.475832
0.172671,0.172671,-11049.414881
0.101880,0.101880,-10130.202864
0.059380,0.059380,-9821.499399
0.190050,0.190050,-11313.134294
0.163193,0.163193,-10910.454157
0.064595,0.064595,-9840.093718
0.194420,0.194420,-11381.079220
0.197470,0.197470,-11428.882161
0.081732,0.081732,-9945.522620
0.131185,0.131185,-10472.520384
0.081131,0.081131,-9940.884191
0.051470,0.051470,-9809.617805
0.016531,0.016531,-10291.668568
0.052722,0.052722,-9809.997909
0.054296,0.054296,-9811.325705
0.079728,0.079728,-9930.296208
0.036977,0.036977,-9861.051864
0.190764,0.190764,-11324.184456
0.020576,0.020576,-10143.601180
0.125042,0.125042,-10395.230446
0.088339,0.088339,-10000.156142
0.084704,0.084704,-9969.283468
0.074398,0.074398,-9893.217194
0.173663,0.173663,-11064.172305
0.056095,0.056095,-9813.939748
0.004115,0.004115,-11501.208584
0.183619,0.183619,-11214.294281
0.172896,0.172896,-11052.763535
0.055380,0.055380,-9812.765458
