# FBP,BGP,LogLik
0.046732,0.046732,-10000.216086
0.182218,0.182218,-11247.149416
0.153949,0.153949,-10869.261181
0.027065,0.027065,-10176.896535
0.042458,0.042458,-10015.104519
0.123729,0.123729,-10505.263714
0.055739,0.055739,-9995.506729
0.040854,0.040854,-10023.285755
0.196682,0.196682,-11451.646538
0.091724,0.091724,-10188.113858
0.103884,0.103884,-10297.778114
0.130448,0.130448,-10581.835885
0.015147,0.015147,-10541.332971
0.079306,0.079306,-10094.678458
0.181086,0.181086,-11231.434323
0.188644,0.188644,-11337.127974
0.099052,0.099052,-10252.350082
0.178443,0.178443,-11194.938992
0.099807,0.099807,-10259.292772
0.197122,0.197122,-11457.972153
0.157438,0.157438,-10914.173718
0.166062,0.166062,-11027.380806
0.037286,0.037286,-10047.389254
0.000898,0.000898,-13173.722328
0.100990,0.100990,-10270.293216
0.196561,0.196561,-11449.901485
0.193452,0.193452,-11405.368518
0.122837,0.122837,-10495.308997
0.036931,0.036931,-10050.278420
0.001795,0.001795,-12477.327313
0.099299,0.099299,-10254.608938
0.060390,0.060390,-10004.258367
