# FBP,BGP,LogLik
0.160219,0.160219,-9936.953961
0.119578,0.119578,-9388.412347
0.011316,0.011316,-9520.397535
0.178945,0.178945,-10218.916999
0.015481,0.015481,-9299.835831
0.156436,0.156436,-9881.980726
0.011766,0.011766,-9491.656910
0.152253,0.152253,-9822.029622
0.168915,0.168915,-10065.922725
0.089950,0.089950,-9066.881045
0.110918,0.110918,-9285.876567
0.167516,0.167516,-10044.936121
0.194137,0.194137,-10458.767730
0.003554,0.003554,-10479.346265
0.025957,0.025957,-9005.182928
0.172829,0.172829,-10125.099503
0.135710,0.135710,-9594.198859
0.054473,0.054473,-8847.172500
0.089025,0.089025,-9058.366542
0.022235,0.022235,-9082.150322
0.005736,0.005736,-10063.734407
0.146397,0.146397,-9739.626725
0.144814,0.144814,-9717.677471
0.138858,0.138858,-9636.337820
0.176890,0.176890,-10187.216345
0.057328,0.057328,-8854.070523
0.084724,0.084724,-9020.256304
0.050116,0.050116,-8842.013936
0.125062,0.125062,-9456.341119
0.127403,0.127403,-9486.010133
0.081555,0.081555,-8993.873036
0.187026,0.187026,-10345.326227
