# FBP,BGP,LogLik
0.094650,0.094650,-9754.706322
0.025054,0.025054,-9653.295159
0.015057,0.015057,-9954.026669
0.132968,0.132968,-10198.769099
0.167582,0.167582,-10675.877072
0.184819,0.184819,-10931.665926
0.077637,0.077637,-9604.308529
0.187663,0.187663,-10974.855173
0.163961,0.163961,-10623.525648
0.084808,0.084808,-9662.925458
0.081264,0.081264,-9632.989357
0.066696,0.066696,-9531.811946
0.013823,0.013823,-10013.531387
0.001945,0.001945,-11711.407036
0.049100,0.049100,-9476.648639
0.050923,0.050923,-9477.682166
0.145932,0.145932,-10370.937166
0.031474,0.031474,-9558.080299
0.138484,0.138484,-10270.956890
0.146067,0.146067,-10372.772623
0.091943,0.091943,-9728.296589
0.023531,0.023531,-9684.411020
0.143902,0.143902,-10343.408870
0.182729,0.182729,-10900.111229
0.073236,0.073236,-9572.428381
0.151748,0.151748,-10450.867148
0.148384,0.148384,-10404.439478
0.010808,0.010808,-10195.702596
0.011142,0.011142,-10172.440105
0.135324,0.135324,-10229.392860
0.166182,0.166182,-10655.574503
0.184112,0.184112,-10920.980750
