FBP, BGP
0.117519, 0.117519
0.107719, 0.107719
0.1102, 0.1102
0.112674, 0.112674
0.112674, 0.112674
0.111041, 0.111041
0.111041, 0.111041
0.106363, 0.106363
0.106363, 0.106363
0.103062, 0.103062
0.103062, 0.103062
0.103062, 0.103062
0.103062, 0.103062
0.103062, 0.103062
0.103062, 0.103062
0.103062, 0.103062
0.115304, 0.115304
0.0867905, 0.0867905
0.0867905, 0.0867905
0.0867905, 0.0867905
0.0598548, 0.0598548
0.0434037, 0.0434037
0.0526077, 0.0526077
0.0480012, 0.0480012
0.0480012, 0.0480012
0.0480012, 0.0480012
0.0464062, 0.0464062
0.0464062, 0.0464062
0.0464062, 0.0464062
0.0427836, 0.0427836
0.0427836, 0.0427836
0.0536683, 0.0536683
0.0536683, 0.0536683
0.0536683, 0.0536683
0.0515781, 0.0515781
0.0515781, 0.0515781
0.0515781, 0.0515781
0.0515781, 0.0515781
0.0425515, 0.0425515
0.0499902, 0.0499902
0.0499902, 0.0499902
0.0499902, 0.0499902
0.0499902, 0.0499902
0.0499902, 0.0499902
0.0499902, 0.0499902
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0210742, 0.0210742
0.0265673, 0.0265673
0.0256982, 0.0256982
0.0256982, 0.0256982
0.0256982, 0.0256982
0.0256982, 0.0256982
0.0256982, 0.0256982
0.0265821, 0.0265821
0.0265821, 0.0265821
0.0243775, 0.0243775
0.0243775, 0.0243775
0.0194896, 0.0194896
0.0194896, 0.0194896
0.0216891, 0.0216891
0.0252969, 0.0252969
0.0252969, 0.0252969
0.0319374, 0.0319374
0.0319374, 0.0319374
0.035228, 0.035228
0.027222, 0.027222
0.027222, 0.027222
0.027222, 0.027222
0.027222, 0.027222
0.0188107, 0.0188107
0.0188107, 0.0188107
0.0269045, 0.0269045
0.0269045, 0.0269045
0.0269045, 0.0269045
0.0269045, 0.0269045
0.040463, 0.040463
0.040463, 0.040463
0.0138308, 0.0138308
0.0138308, 0.0138308
0.0138308, 0.0138308
0.0138308, 0.0138308
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0207525, 0.0207525
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0218933, 0.0218933
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0290685, 0.0290685
0.0171477, 0.0171477
0.0171477, 0.0171477
0.0171477, 0.0171477
0.0171477, 0.0171477
0.0171477, 0.0171477
0.021226, 0.021226
0.021226, 0.021226
0.021226, 0.021226
0.021226, 0.021226
0.021226, 0.021226
0.0138177, 0.0138177
0.0138177, 0.0138177
0.0356184, 0.0356184
0.0356184, 0.0356184
0.0184397, 0.0184397
0.0167466, 0.0167466
0.0167466, 0.0167466
0.0167466, 0.0167466
0.0167466, 0.0167466
0.0167466, 0.0167466
0.0284181, 0.0284181
0.0116984, 0.0116984
0.0116984, 0.0116984
0.0116984, 0.0116984
0.0116984, 0.0116984
0.0226729, 0.0226729
0.0200934, 0.0200934
0.0200934, 0.0200934
0.0217689, 0.0217689
0.0217689, 0.0217689
0.0217408, 0.0217408
0.0146391, 0.0146391
0.0146391, 0.0146391
0.0146391, 0.0146391
0.0146391, 0.0146391
0.0192674, 0.0192674
0.0192674, 0.0192674
0.0192674, 0.0192674
0.0192674, 0.0192674
0.0192674, 0.0192674
