# FBP,BGP,LogLik
0.000706,0.000706,-12018.058786
0.096178,0.096178,-9105.349120
0.185491,0.185491,-10233.088506
0.039673,0.039673,-8876.697820
0.010418,0.010418,-9612.781107
0.081356,0.081356,-8981.208737
0.074479,0.074479,-8934.287136
0.171431,0.171431,-10025.323075
0.005322,0.005322,-10163.783562
0.184030,0.184030,-10211.073981
0.136181,0.136181,-9548.103652
0.180845,0.180845,-10163.428497
0.121506,0.121506,-9371.084764
0.162391,0.162391,-9896.708552
0.067109,0.067109,-8893.458477
0.069913,0.069913,-8907.719276
0.077975,0.077975,-8957.170841
0.150959,0.150959,-9740.004109
0.073858,0.073858,-8930.444249
0.048444,0.048444,-8851.052555
0.187534,0.187534,-10264.025788
0.181602,0.181602,-10174.712284
0.069759,0.069759,-8906.894941
0.126928,0.126928,-9434.778586
0.054768,0.054768,-8853.387910
0.041223,0.041223,-8869.212130
0.067268,0.067268,-8894.222881
0.065420,0.065420,-8885.692862
0.176455,0.176455,-10098.514383
0.164461,0.164461,-9925.805048
0.141925,0.141925,-9621.173678
0.191869,0.191869,-10330.304967
