# FBP,BGP,LogLik
0.074078,0.074078,-10154.280862
0.104259,0.104259,-10393.793215
0.097947,0.097947,-10334.861998
0.026896,0.026896,-10251.721455
0.073233,0.073233,-10149.441844
0.199929,0.199929,-11583.302101
0.112825,0.112825,-10479.430272
0.093047,0.093047,-10291.904253
0.109829,0.109829,-10448.782717
0.052602,0.052602,-10081.250338
0.113273,0.113273,-10484.071942
0.145664,0.145664,-10854.351507
0.021137,0.021137,-10379.815245
0.055690,0.055690,-10084.048332
0.041784,0.041784,-10101.467452
0.148976,0.148976,-10895.455152
0.187133,0.187133,-11401.831953
0.084937,0.084937,-10226.917966
0.126649,0.126649,-10629.271710
0.006242,0.006242,-11303.828755
0.026298,0.026298,-10262.516897
0.076890,0.076890,-10171.293521
0.132878,0.132878,-10700.815894
0.128066,0.128066,-10645.337692
0.038431,0.038431,-10119.885966
0.026579,0.026579,-10257.373966
0.187614,0.187614,-11408.556945
0.071072,0.071072,-10137.669156
0.092086,0.092086,-10283.790881
0.019072,0.019072,-10442.026733
0.182047,0.182047,-11331.199119
0.133604,0.133604,-10709.292260
