# FBP,BGP,LogLik
0.077439,0.077439,-10459.785233
0.111172,0.111172,-10757.630890
0.002829,0.002829,-12327.247619
0.169529,0.169529,-11453.208879
0.184384,0.184384,-11649.802259
0.110106,0.110106,-10746.578481
0.053604,0.053604,-10356.893741
0.198048,0.198048,-11835.615746
0.076639,0.076639,-10454.418995
0.138731,0.138731,-11067.439240
0.137991,0.137991,-11058.603383
0.086862,0.086862,-10530.106728
0.039832,0.039832,-10381.223734
0.193316,0.193316,-11770.754833
0.012738,0.012738,-10992.880857
0.097030,0.097030,-10618.407038
0.044146,0.044146,-10363.750891
0.058795,0.058795,-10367.197219
0.165705,0.165705,-11403.597435
0.073453,0.073453,-10434.117625
0.016670,0.016670,-10798.584168
0.039262,0.039262,-10384.364318
0.172075,0.172075,-11486.466298
0.195406,0.195406,-11799.335641
0.053596,0.053596,-10356.884853
0.135082,0.135082,-11024.135250
0.016240,0.016240,-10816.474589
0.144693,0.144693,-11139.418343
0.083287,0.083287,-10501.972241
0.183632,0.183632,-11639.709823
0.062307,0.062307,-10378.640582
0.188293,0.188293,-11702.500133
