# FBP,BGP,LogLik
0.139294,0.139294,-9156.268378
0.057228,0.057228,-8389.297274
0.045370,0.045370,-8374.917070
0.110263,0.110263,-8801.638467
0.143894,0.143894,-9218.188567
0.084621,0.084621,-8552.345781
0.196153,0.196153,-10013.780863
0.136966,0.136966,-9125.488479
0.096186,0.096186,-8655.919677
0.078424,0.078424,-8504.005630
0.068636,0.068636,-8439.973423
0.145810,0.145810,-9244.403948
0.087714,0.087714,-8578.440242
0.011936,0.011936,-8921.007572
0.079609,0.079609,-8512.820956
0.147599,0.147599,-9269.101884
0.036498,0.036498,-8402.392843
0.035090,0.035090,-8410.913780
0.106310,0.106310,-8758.767317
0.106366,0.106366,-8759.356443
0.126880,0.126880,-8996.629174
0.169886,0.169886,-9593.752316
0.144891,0.144891,-9231.801921
0.122205,0.122205,-8939.487919
0.144489,0.144489,-9226.301058
0.064592,0.064592,-8418.679648
0.072358,0.072358,-8462.375286
0.045653,0.045653,-8374.668471
0.058743,0.058743,-8394.249577
0.126195,0.126195,-8988.151985
0.018421,0.018421,-8665.291989
0.086740,0.086740,-8570.087713
