FBP, BGP
0.168742, 0.168742
0.156477, 0.156477
0.138407, 0.138407
0.123492, 0.123492
0.123492, 0.123492
0.123492, 0.123492
0.0976454, 0.0976454
0.0898488, 0.0898488
0.0898488, 0.0898488
0.0898488, 0.0898488
0.0921524, 0.0921524
0.0921524, 0.0921524
0.0921524, 0.0921524
0.0921524, 0.0921524
0.0905017, 0.0905017
0.0905017, 0.0905017
0.0905017, 0.0905017
0.0905017, 0.0905017
0.0905017, 0.0905017
0.0988707, 0.0988707
0.0988707, 0.0988707
0.0924587, 0.0924587
0.0866413, 0.0866413
0.0716501, 0.0716501
0.0617132, 0.0617132
0.0617132, 0.0617132
0.0617132, 0.0617132
0.0625801, 0.0625801
0.0689202, 0.0689202
0.0661038, 0.0661038
0.0661038, 0.0661038
0.0650036, 0.0650036
0.0650036, 0.0650036
0.0650036, 0.0650036
0.0650036, 0.0650036
0.0650036, 0.0650036
0.0650036, 0.0650036
0.0727404, 0.0727404
0.06739, 0.06739
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0690271, 0.0690271
0.0541377, 0.0541377
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.046262, 0.046262
0.0460208, 0.0460208
0.0316439, 0.0316439
0.0316439, 0.0316439
0.0316439, 0.0316439
0.0316439, 0.0316439
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0345986, 0.0345986
0.0327862, 0.0327862
0.0335503, 0.0335503
0.0335503, 0.0335503
0.0335503, 0.0335503
0.0335503, 0.0335503
0.0335503, 0.0335503
0.0411579, 0.0411579
0.0411579, 0.0411579
0.0411579, 0.0411579
0.0411579, 0.0411579
0.0411579, 0.0411579
0.035906, 0.035906
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0329598, 0.0329598
0.0460196, 0.0460196
0.0460196, 0.0460196
0.0460196, 0.0460196
0.0460196, 0.0460196
0.0460196, 0.0460196
0.0460196, 0.0460196
0.0459644, 0.0459644
0.0459644, 0.0459644
0.0459644, 0.0459644
0.0459644, 0.0459644
0.0387429, 0.0387429
0.0387429, 0.0387429
0.0395253, 0.0395253
0.0395253, 0.0395253
0.0310741, 0.0310741
0.0310741, 0.0310741
0.0310741, 0.0310741
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
0.0334242, 0.0334242
