# FBP,BGP,LogLik
0.122476,0.122476,-9375.878604
0.107584,0.107584,-9205.491574
0.061191,0.061191,-8827.660972
0.098074,0.098074,-9106.081471
0.054691,0.054691,-8806.424132
0.091164,0.091164,-9039.380465
0.153763,0.153763,-9779.083660
0.125098,0.125098,-9407.494698
0.136107,0.136107,-9544.844770
0.178443,0.178443,-10131.441558
0.010588,0.010588,-9520.952700
0.039789,0.039789,-8816.290765
0.144839,0.144839,-9658.673285
0.081647,0.081647,-8956.648715
0.130043,0.130043,-9468.288450
0.179553,0.179553,-10147.912990
0.147201,0.147201,-9690.152201
0.186623,0.186623,-10254.082002
0.030388,0.030388,-8889.481376
0.151326,0.151326,-9745.805326
0.140525,0.140525,-9601.932481
0.001511,0.001511,-11251.565031
0.008595,0.008595,-9685.237973
0.006754,0.006754,-9884.691061
0.105523,0.105523,-9183.271953
0.155302,0.155302,-9800.236473
0.081072,0.081072,-8952.029655
0.000646,0.000646,-12070.413190
0.034979,0.034979,-8844.889704
0.189701,0.189701,-10300.945616
0.048932,0.048932,-8798.941542
0.170677,0.170677,-10017.640556
