# FBP,BGP,LogLik
0.149465,0.149465,-9859.438382
0.041918,0.041918,-8888.843246
0.050355,0.050355,-8877.127808
0.104776,0.104776,-9268.003457
0.153792,0.153792,-9923.799840
0.123752,0.123752,-9500.721705
0.100265,0.100265,-9217.705914
0.119425,0.119425,-9444.930846
0.151212,0.151212,-9885.298507
0.107416,0.107416,-9298.409760
0.179551,0.179551,-10326.804227
0.189413,0.189413,-10489.165115
0.183071,0.183071,-10384.280143
0.150904,0.150904,-9880.721383
0.049264,0.049264,-8876.799603
0.077054,0.077054,-8999.228939
0.056000,0.056000,-8886.075752
0.131532,0.131532,-9604.587235
0.064844,0.064844,-8920.519752
0.150878,0.150878,-9880.345356
0.022702,0.022702,-9113.031290
0.155073,0.155073,-9943.056592
0.117180,0.117180,-9416.586048
0.167078,0.167078,-10127.640937
0.086175,0.086175,-9076.005359
0.124993,0.124993,-9516.984554
0.110882,0.110882,-9339.367729
0.195134,0.195134,-10585.186294
0.151095,0.151095,-9883.559180
0.108963,0.108963,-9316.543392
0.034806,0.034806,-8930.501070
0.180823,0.180823,-10347.514609
