# FBP,BGP,LogLik
0.044069,0.044069,-8844.616712
0.051224,0.051224,-8842.084604
0.123440,0.123440,-9412.552962
0.127530,0.127530,-9461.839043
0.092382,0.092382,-9082.445799
0.008668,0.008668,-9661.105759
0.175447,0.175447,-10115.186382
0.048863,0.048863,-8840.664250
0.116206,0.116206,-9328.354421
0.147734,0.147734,-9721.329685
0.036868,0.036868,-8871.907647
0.094659,0.094659,-9103.536480
0.000268,0.000268,-12653.117460
0.009489,0.009489,-9594.273965
0.050098,0.050098,-8841.152294
0.131745,0.131745,-9513.831458
0.177335,0.177335,-10143.465616
0.084897,0.084897,-9017.388423
0.005008,0.005008,-10090.673156
0.058544,0.058544,-8858.195532
0.191400,0.191400,-10359.572366
0.022244,0.022244,-9057.930505
0.151142,0.151142,-9767.517700
0.149466,0.149466,-9744.716301
0.117985,0.117985,-9348.688078
0.186178,0.186178,-10278.224395
0.128430,0.128430,-9472.844441
0.193301,0.193301,-10389.499548
0.165226,0.165226,-9965.219030
0.158809,0.158809,-9873.816363
0.190210,0.190210,-10340.921407
0.123408,0.123408,-9412.179213
