# FBP,BGP,LogLik
0.181496,0.181496,-10334.951930
0.048119,0.048119,-8902.127738
0.180472,0.180472,-10318.469745
0.116821,0.116821,-9404.922820
0.196667,0.196667,-10584.373005
0.169865,0.169865,-10150.568946
0.002218,0.002218,-11154.925108
0.003024,0.003024,-10852.164123
0.148688,0.148688,-9832.113735
0.103359,0.103359,-9249.119418
0.151073,0.151073,-9866.768027
0.117938,0.117938,-9418.607193
0.046456,0.046456,-8904.782416
0.157321,0.157321,-9959.065989
0.006207,0.006207,-10175.260531
0.161303,0.161303,-10018.980510
0.133017,0.133017,-9613.108509
0.134655,0.134655,-9635.247935
0.008772,0.008772,-9869.941468
0.041955,0.041955,-8919.064227
0.097787,0.097787,-9190.127908
0.088413,0.088413,-9099.457435
0.005293,0.005293,-10321.112345
0.067166,0.067166,-8945.630420
0.193493,0.193493,-10531.391539
0.061313,0.061313,-8920.136710
0.126557,0.126557,-9527.642225
0.136339,0.136339,-9658.199435
0.124733,0.124733,-9504.073014
0.057939,0.057939,-8909.799561
0.114338,0.114338,-9374.892425
0.140819,0.140819,-9720.186419
