# FBP,BGP,LogLik
0.054608,0.054608,-9791.769692
0.150973,0.150973,-10776.930337
0.160940,0.160940,-10921.081831
0.016187,0.016187,-10231.914737
0.182883,0.182883,-11251.412492
0.163450,0.163450,-10958.011990
0.119092,0.119092,-10348.997262
0.141586,0.141586,-10645.193791
0.069164,0.069164,-9855.343039
0.094112,0.094112,-10064.400377
0.029473,0.029473,-9896.602558
0.099981,0.099981,-10125.932100
0.156564,0.156564,-10857.293691
0.111679,0.111679,-10258.791223
0.026697,0.026697,-9939.774562
0.165910,0.165910,-10994.438402
0.147597,0.147597,-10729.084307
0.007471,0.007471,-10840.116399
0.160976,0.160976,-10921.614976
0.173049,0.173049,-11101.355325
0.102476,0.102476,-10153.183862
0.075719,0.075719,-9900.336277
0.016696,0.016696,-10210.914960
0.165655,0.165655,-10990.649551
0.000732,0.000732,-13070.697028
0.068697,0.068697,-9852.473561
0.065547,0.065547,-9834.384275
0.182402,0.182402,-11244.011625
0.089858,0.089858,-10022.287377
0.177732,0.177732,-11172.425042
0.017859,0.017859,-10166.338049
0.169216,0.169216,-11043.723130
