FBP, BGP
0.172417, 0.172417
0.172417, 0.172417
0.172417, 0.172417
0.172417, 0.172417
0.172417, 0.172417
0.172417, 0.172417
0.159754, 0.159754
0.159754, 0.159754
0.159754, 0.159754
0.144582, 0.144582
0.144582, 0.144582
0.144582, 0.144582
0.142074, 0.142074
0.118633, 0.118633
0.118633, 0.118633
0.120371, 0.120371
0.120371, 0.120371
0.120371, 0.120371
0.112582, 0.112582
0.112582, 0.112582
0.127358, 0.127358
0.127358, 0.127358
0.113765, 0.113765
0.113765, 0.113765
0.110598, 0.110598
0.0983282, 0.0983282
0.0983282, 0.0983282
0.0983282, 0.0983282
0.0884159, 0.0884159
0.0491514, 0.0491514
0.0491514, 0.0491514
0.0491514, 0.0491514
0.0491514, 0.0491514
0.0558529, 0.0558529
0.0593728, 0.0593728
0.0593728, 0.0593728
0.051401, 0.051401
0.051401, 0.051401
0.051401, 0.051401
0.0687309, 0.0687309
0.0687309, 0.0687309
0.0609463, 0.0609463
0.0334676, 0.0334676
0.0334676, 0.0334676
0.0334676, 0.0334676
0.0594766, 0.0594766
0.0594766, 0.0594766
0.0594766, 0.0594766
0.0594766, 0.0594766
0.0378125, 0.0378125
0.0545891, 0.0545891
0.0545891, 0.0545891
0.0545891, 0.0545891
0.044676, 0.044676
0.0540297, 0.0540297
0.0540297, 0.0540297
0.0540297, 0.0540297
0.0423566, 0.0423566
0.0428989, 0.0428989
0.0428989, 0.0428989
0.0582744, 0.0582744
0.034967, 0.034967
0.034967, 0.034967
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0398735, 0.0398735
0.0362761, 0.0362761
0.0384823, 0.0384823
0.0384823, 0.0384823
0.0384823, 0.0384823
0.0384823, 0.0384823
0.018819, 0.018819
0.018819, 0.018819
0.018819, 0.018819
0.0282425, 0.0282425
0.0282425, 0.0282425
0.0282425, 0.0282425
0.027317, 0.027317
0.027317, 0.027317
0.059356, 0.059356
0.047298, 0.047298
0.047298, 0.047298
0.047298, 0.047298
0.047298, 0.047298
0.047298, 0.047298
0.0340716, 0.0340716
0.0340716, 0.0340716
0.0340716, 0.0340716
0.0340716, 0.0340716
0.0469006, 0.0469006
0.0469006, 0.0469006
0.0314765, 0.0314765
0.0327059, 0.0327059
0.04872, 0.04872
0.04872, 0.04872
0.0381343, 0.0381343
0.0381343, 0.0381343
0.0374729, 0.0374729
0.0374729, 0.0374729
0.0486585, 0.0486585
0.0486585, 0.0486585
0.0372475, 0.0372475
0.0372475, 0.0372475
0.0419756, 0.0419756
0.0419756, 0.0419756
0.0419756, 0.0419756
0.0488141, 0.0488141
0.0488141, 0.0488141
0.0488141, 0.0488141
0.0488141, 0.0488141
0.0488141, 0.0488141
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0538386, 0.0538386
0.0501005, 0.0501005
0.0501005, 0.0501005
0.0501005, 0.0501005
0.0444673, 0.0444673
0.0444673, 0.0444673
0.0444673, 0.0444673
0.0401894, 0.0401894
0.0401894, 0.0401894
0.0461407, 0.0461407
0.0461407, 0.0461407
0.0378257, 0.0378257
0.0378257, 0.0378257
0.0378257, 0.0378257
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0451344, 0.0451344
0.0474192, 0.0474192
0.0474192, 0.0474192
0.0474192, 0.0474192
0.0677321, 0.0677321
0.0677321, 0.0677321
0.0596409, 0.0596409
0.0473295, 0.0473295
0.0439742, 0.0439742
0.0439742, 0.0439742
0.0384613, 0.0384613
0.0384613, 0.0384613
0.0392071, 0.0392071
0.0392071, 0.0392071
0.0392071, 0.0392071
0.0392071, 0.0392071
0.0392071, 0.0392071
0.0392071, 0.0392071
0.0368188, 0.0368188
0.0368188, 0.0368188
0.0434427, 0.0434427
0.0434427, 0.0434427
0.0434427, 0.0434427
0.0434427, 0.0434427
0.0766467, 0.0766467
0.0766467, 0.0766467
0.0625869, 0.0625869
0.0625869, 0.0625869
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0428053, 0.0428053
0.0761899, 0.0761899
0.0761899, 0.0761899
0.0695233, 0.0695233
0.0695233, 0.0695233
0.0685857, 0.0685857
0.0494695, 0.0494695
0.0494695, 0.0494695
0.0494695, 0.0494695
0.0494695, 0.0494695
0.0386182, 0.0386182
0.0386182, 0.0386182
0.0386182, 0.0386182
0.0386182, 0.0386182
0.0386182, 0.0386182
0.045139, 0.045139
0.038963, 0.038963
0.038963, 0.038963
0.038963, 0.038963
0.0432259, 0.0432259
0.0432259, 0.0432259
0.0271257, 0.0271257
0.0271257, 0.0271257
0.0271257, 0.0271257
0.0271257, 0.0271257
0.0576157, 0.0576157
0.0576157, 0.0576157
0.0576157, 0.0576157
0.0576157, 0.0576157
0.0576157, 0.0576157
0.0483284, 0.0483284
0.0426677, 0.0426677
0.0426677, 0.0426677
0.0426677, 0.0426677
0.0426677, 0.0426677
0.0426677, 0.0426677
0.04917, 0.04917
0.04917, 0.04917
0.042037, 0.042037
0.042037, 0.042037
0.042037, 0.042037
0.0151509, 0.0151509
0.0151509, 0.0151509
0.0151509, 0.0151509
0.0151509, 0.0151509
0.0298403, 0.0298403
0.0298403, 0.0298403
0.0298403, 0.0298403
0.0298403, 0.0298403
0.0298403, 0.0298403
0.0298403, 0.0298403
0.0415123, 0.0415123
0.0415123, 0.0415123
0.0424447, 0.0424447
0.0424447, 0.0424447
0.0424447, 0.0424447
0.0412847, 0.0412847
0.0412847, 0.0412847
0.0412847, 0.0412847
0.0412847, 0.0412847
0.0412847, 0.0412847
0.0308036, 0.0308036
0.0308036, 0.0308036
0.0556989, 0.0556989
0.0498618, 0.0498618
0.0498618, 0.0498618
0.0387494, 0.0387494
0.0387494, 0.0387494
0.0387494, 0.0387494
0.0402196, 0.0402196
0.0402196, 0.0402196
0.0402196, 0.0402196
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.0420457, 0.0420457
0.043651, 0.043651
0.043651, 0.043651
0.043651, 0.043651
0.043651, 0.043651
0.043651, 0.043651
0.043651, 0.043651
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0385681, 0.0385681
0.0422447, 0.0422447
0.0422447, 0.0422447
0.0422447, 0.0422447
0.0569822, 0.0569822
0.0569822, 0.0569822
0.0319727, 0.0319727
0.0319727, 0.0319727
0.0423139, 0.0423139
0.0423139, 0.0423139
0.0423139, 0.0423139
0.0423139, 0.0423139
0.0423139, 0.0423139
0.0496844, 0.0496844
0.0444714, 0.0444714
0.0444714, 0.0444714
0.0444714, 0.0444714
0.0483951, 0.0483951
0.0483951, 0.0483951
0.0427153, 0.0427153
0.0427153, 0.0427153
0.0427153, 0.0427153
0.0427153, 0.0427153
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.0428111, 0.0428111
0.041104, 0.041104
0.041104, 0.041104
0.041104, 0.041104
0.041104, 0.041104
0.041104, 0.041104
0.0162394, 0.0162394
0.023745, 0.023745
0.023745, 0.023745
0.023745, 0.023745
0.023745, 0.023745
0.023745, 0.023745
0.023745, 0.023745
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0427511, 0.0427511
0.0443438, 0.0443438
0.0443438, 0.0443438
0.0443438, 0.0443438
0.0475104, 0.0475104
0.0475104, 0.0475104
0.0475104, 0.0475104
0.0475104, 0.0475104
0.0475104, 0.0475104
0.0421675, 0.0421675
0.0421675, 0.0421675
0.0421675, 0.0421675
0.0421675, 0.0421675
0.0441924, 0.0441924
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0467531, 0.0467531
0.0542621, 0.0542621
0.0542621, 0.0542621
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0399632, 0.0399632
0.0379298, 0.0379298
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
0.0434424, 0.0434424
