# FBP,BGP,LogLik
0.181496,0.181496,-10957.401965
0.048119,0.048119,-9649.638473
0.180472,0.180472,-10942.774176
0.116821,0.116821,-10119.423275
0.196667,0.196667,-11178.149460
0.169865,0.169865,-10793.417639
0.002218,0.002218,-11875.345576
0.003024,0.003024,-11574.812450
0.148688,0.148688,-10508.035426
0.103359,0.103359,-9975.567884
0.151073,0.151073,-10539.245626
0.117938,0.117938,-10131.997635
0.046456,0.046456,-9652.221994
0.157321,0.157321,-10622.174910
0.006207,0.006207,-10903.605815
0.161303,0.161303,-10675.864043
0.133017,0.133017,-10309.768376
0.134655,0.134655,-10329.897386
0.008772,0.008772,-10601.390092
0.041955,0.041955,-9666.094930
0.097787,0.097787,-9920.744165
0.088413,0.088413,-9836.053449
0.005293,0.005293,-11048.116994
0.067166,0.067166,-9690.979476
0.193493,0.193493,-11131.344949
0.061313,0.061313,-9666.726072
0.126557,0.126557,-10231.865803
0.136339,0.136339,-10350.743312
0.124733,0.124733,-10210.325337
0.057939,0.057939,-9656.872875
0.114338,0.114338,-10091.795785
0.140819,0.140819,-10406.937796
