# FBP,BGP,LogLik
0.137675,0.137675,-10192.482486
0.040861,0.040861,-9480.719023
0.094138,0.094138,-9703.473072
0.161793,0.161793,-10515.908173
0.135007,0.135007,-10158.603145
0.001206,0.001206,-12211.598251
0.017482,0.017482,-9867.751275
0.069359,0.069359,-9516.381499
0.188873,0.188873,-10910.382573
0.098238,0.098238,-9742.469821
0.054035,0.054035,-9462.096535
0.072085,0.072085,-9531.955477
0.042131,0.042131,-9475.236867
0.084240,0.084240,-9617.661736
0.043607,0.043607,-9470.006217
0.169151,0.169151,-10620.075470
0.091254,0.091254,-9677.197344
0.055960,0.055960,-9465.243227
0.186578,0.186578,-10875.816112
0.062870,0.062870,-9485.834639
0.181943,0.181943,-10806.611052
0.008684,0.008684,-10392.839282
0.141423,0.141423,-10240.766789
0.096778,0.096778,-9728.369772
0.088844,0.088844,-9656.015388
0.007265,0.007265,-10542.806506
0.008137,0.008137,-10446.952481
0.066551,0.066551,-9501.971209
0.189424,0.189424,-10918.709126
0.123532,0.123532,-10017.871233
0.073775,0.073775,-9542.346068
0.122395,0.122395,-10004.403668
