# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.064874,0.064874,-8958.693741, -9051.000730
2,0.035536,0.035536,-9232.889492, -9388.748310
2,0.025426,0.025426,-9504.357494, -9641.837293
2,0.101937,0.101937,-9063.897804, -9135.766088
2,0.014106,0.014106,-10097.195977, -10263.201012
2,0.141967,0.141967,-9429.245092, -9480.408419
2,0.068377,0.068377,-8953.657723, -9058.672733
2,0.198525,0.198525,-10190.444843, -10238.590621
2,0.012571,0.012571,-10224.675331, -10338.971125
2,0.009714,0.009714,-10519.280248, -10564.854338
2,0.050362,0.050362,-9031.117501, -9112.594540
2,0.070322,0.070322,-8952.569448, -9061.841054
2,0.162649,0.162649,-9680.620948, -9716.236902
2,0.165935,0.165935,-9723.658816, -9807.749403
2,0.144717,0.144717,-9460.597195, -9568.197549
2,0.165145,0.165145,-9713.246223, -9802.788234
2,0.145669,0.145669,-9471.598984, -9547.745365
2,0.174601,0.174601,-9840.906292, -9903.389748
2,0.092903,0.092903,-9011.382999, -9082.911766
2,0.055288,0.055288,-8995.890848, -9152.210856
2,0.125892,0.125892,-9521.526706, -9533.963088
2,0.072914,0.072914,-8952.884149, -9066.481440
2,0.013529,0.013529,-10143.089944, -10313.498840
2,0.171167,0.171167,-9793.819642, -9905.116158
2,0.166819,0.166819,-9735.379644, -9820.535809
2,0.099263,0.099263,-9046.933392, -9155.699745
2,0.093203,0.093203,-9012.903175, -9140.072549
2,0.023773,0.023773,-9565.678208, -9700.224165
2,0.025180,0.025180,-9513.115757, -9603.124932
2,0.159552,0.159552,-9640.783588, -9695.735096
2,0.170802,0.170802,-9788.859056, -9887.805795
2,0.001136,0.001136,-13209.218428, -13360.026168
3,0.064874,0.064874,-8902.487093, -9077.357668
3,0.035536,0.035536,-9044.022992, -9273.517492
3,0.025426,0.025426,-9087.318896, -9372.010828
3,0.101937,0.101937,-9182.395779, -9276.737000
3,0.014106,0.014106,-9444.555497, -9880.937355
3,0.141967,0.141967,-9606.569007, -9731.303161
3,0.068377,0.068377,-8915.575723, -9147.495361
3,0.198525,0.198525,-10397.751287, -10474.644981
3,0.012571,0.012571,-9577.639959, -10010.261191
3,0.009714,0.009714,-9719.976085, -10153.666214
3,0.050362,0.050362,-8967.858577, -9080.620873
3,0.070322,0.070322,-8923.992024, -9073.180701
3,0.162649,0.162649,-9865.233779, -9977.282963
3,0.165935,0.165935,-9920.482550, -9977.400522
3,0.144717,0.144717,-9858.944976, -9896.613237
3,0.165145,0.165145,-10013.172275, -10138.385007
3,0.145669,0.145669,-9646.086467, -9755.940315
3,0.174601,0.174601,-10030.309906, -10108.320896
3,0.092903,0.092903,-9089.836760, -9193.205071
3,0.055288,0.055288,-8882.409685, -9167.287110
3,0.125892,0.125892,-9416.028296, -9547.721611
3,0.072914,0.072914,-8936.393176, -9120.496934
3,0.013529,0.013529,-9473.899636, -9813.847992
3,0.171167,0.171167,-9990.694544, -10054.036875
3,0.166819,0.166819,-9936.214352, -10116.193717
3,0.099263,0.099263,-9159.222176, -9276.795090
3,0.093203,0.093203,-9089.241311, -9168.599778
3,0.023773,0.023773,-9270.884848, -9605.028357
3,0.025180,0.025180,-9232.585325, -9455.782648
3,0.159552,0.159552,-9835.059576, -9972.555522
3,0.170802,0.170802,-9975.637988, -10034.917555
3,0.001136,0.001136,-11601.344115, -12527.410402
